1629,"NEXT FUNDS 商社・卸売(TOPIX-17)上場投信",,"当ファンドは2026年4月1日に受益権の分割を行なっています。分割日をまたいで計算している値（受益権口数、基準価額、分配金）は、分割の影響を受けないよう調整しています。"
,"NEXT FUNDS TOPIX-17 COMMERCIAL & WHOLESALE TRADE ETF",,"The beneficial interests of this fund was split on April 1, 2026. Shares, Net Asset Value (per Share) and ETF Dividend (per Share) are recalculated to reflect the split."

"基準日","純資産総額","受益権口数","1口当たり基準価額","1口当たり分配金","騰落率","1口当たり基準価額（分配金再投資）","株式組入比率","債券組入比率","REIT組入比率","先物組入比率"
Date,"ETF Net Asset (Total)","Shares Outstanding","Net Asset Value (per Share)","ETF Dividend (per Share)","Total Return","ETF Net Asset Value (per Share) (Dividend-included)","Percent of Stocks in ETF","Percent of Bonds in ETF","Percent of REITs in ETF","Percent of Futures in ETF"
20161202,531477690,9875500,53.8178,0,0.000334573734474,75.689177429,,,,
20161205,533087759,9875500,53.9808,0,0.003028737703882,75.918420095,,,,
20161206,539314896,9875500,54.6114,0,0.01168193135337,76.805293867,,,,
20161207,541987959,9875500,54.882,0,0.004955009393643,77.185864819,,,,
20161208,547930493,9875500,55.4838,0,0.010965343828577,78.032234366,,,,
20161209,550275077,9875500,55.7212,0,0.004278726403022,78.366112947,,,,
20161212,546871752,9875500,55.3766,0,-0.006184360710107,77.881468637,,,,
20161213,551616196,9875500,55.857,0,0.008675144375061,78.557101622,,,,
20161214,545826592,9875500,55.2708,0,-0.010494655996563,77.732671864,,,,
20161215,546576348,9875500,55.3468,0,0.00137504794575,77.839558015,,,,
20161216,549122847,9875500,55.6046,0,0.004657902534564,78.20212709,,,,
20161219,547471659,9875500,55.4374,0,-0.003006945468541,77.966977558,,,,
20161220,546276549,9875500,55.3164,0,-0.002182642043098,77.796803555,,,,
20161221,546551401,9875500,55.3442,0,0.000502563435075,77.835901384,,,,
20161222,547808700,9875500,55.4714,0,0.002298343819225,78.014795047,,,,
20161226,542227739,9875500,54.9064,0,-0.01018542888768,77.220180899,,,,
20161227,542726405,9875500,54.9568,0,0.000917925779144,77.291063294,,,,
20161228,544318243,9875500,55.118,0,0.002933212996389,77.517774446,,,,
20161229,538458115,9875500,54.5246,0,-0.010765992960558,76.683218632,,,,
20161230,537285548,9875500,54.406,0,-0.002175164971408,76.51641998,,,,
20170104,549698713,9875500,55.6628,0,0.02310039333897,78.283979379,,,,
20170105,548890730,9875500,55.581,0,-0.001469563155286,78.168936127,,,,
20170106,547081304,9875500,55.3978,0,-0.003296090390601,77.911284248,,,,
20170110,543790269,9875500,55.0646,0,-0.006014679283293,77.442672861,,,,
20170111,549193347,9875500,55.6118,0,0.009937418958822,78.212253146,,,,
20170112,545505769,9875500,55.2382,0,-0.006717998698119,77.686823331,,,,
20170113,546784428,9875500,55.3678,0,0.002346202446857,77.869092346,,,,
20170115,546773020,9875500,55.3666,0,-0.000021673246906,77.86740467,,,,
20170116,543975267,9875500,55.0834,0,-0.005114997128233,77.469113119,,,,
20170117,535537094,9875500,54.2288,0,-0.015514655958057,76.267206482,,,,
20170118,538916160,9875500,54.571,0,0.006310300061959,76.748475439,,,,
20170119,544189091,9875500,55.105,0,0.009785417162961,77.499491288,,,,
20170120,545145766,9875500,55.2018,0,0.001756646402323,77.635630491,,,,
20170123,541630957,9875500,54.846,0,-0.006445441996457,77.135234538,,,,
20170124,545229358,9875500,55.2104,0,0.006644057907595,77.647725503,,,,
20170125,548940372,9875500,55.586,0,0.006803066088997,78.175968111,,,,
20170126,556854856,9875500,56.3876,0,0.014420897348253,79.303335722,,,,
20170127,555848650,9875500,56.2856,0,-0.001808908341551,79.159883256,,,,
20170130,553712955,9875500,56.0694,0,-0.003841124550507,78.855820285,,,,
20170131,547703081,9875500,55.4608,0,-0.010854405433267,77.999887241,,,,
20170201,549644470,9875500,55.6574,0,0.00354484608949,78.276384837,,,,
20170202,551267238,9875500,55.8218,0,0.002953785121115,78.507596457,,,,
20170203,547418289,9875500,55.432,0,-0.006982934982391,77.959383016,,,,
20170206,549980158,9875500,55.6914,0,0.004679607446962,78.324202325,,,,
20170207,550466572,9875500,55.7406,0,0.000883439812969,78.393397044,,,,
20170208,556767731,9875500,56.3786,0,0.011445876075966,79.290678151,,,,
20170209,551391026,9875500,55.8342,0,-0.009656146126367,78.525035777,,,,
20170210,558459476,9875500,56.55,0,0.012820099508903,79.531734549,,,,
20170213,562901550,9875500,56.9998,0,0.007954022988505,80.164331794,,,,
20170214,559690230,9875500,56.6746,0,-0.005705283176433,79.706971581,,,,
20170215,569175493,9875500,57.6352,0,0.016949391791031,81.057956271,,,,
20170216,566666157,9875500,57.381,0,-0.004410499139415,80.700450224,,,,
20170217,566120761,9875500,57.3258,0,-0.000961990902912,80.622817125,,,,
20170220,566743096,9875500,57.3888,0,0.001098981610374,80.711420119,,,,
20170221,569157836,9875500,57.6334,0,0.004262155681944,81.055424756,,,,
20170222,570986300,9875500,57.8184,0,0.003209944233725,81.31560815,,,,
20170223,572801846,9875500,58.0024,0,0.003182377928133,81.574385146,,,,
20170224,568771623,9875500,57.5942,0,-0.007037639821801,81.000294005,,,,
20170227,563231941,9875500,57.0332,0,-0.00974056415403,80.211305445,,,,
20170228,563915768,9875500,57.1026,0,0.001216835106569,80.308909377,,,,
20170301,568932787,9875500,57.6106,0,0.008896267420397,81.023358911,,,,
20170302,570973254,9875500,57.8172,0,0.003586145605149,81.313920474,,,,
20170303,566854550,9875500,57.4,0,-0.007215845803671,80.727171762,,,,
20170306,564946911,9875500,57.207,0,-0.003362369337979,80.455737195,,,,
20170307,566391719,9875500,57.3532,0,0.002555631303861,80.661352395,,,,
20170308,564686063,9875500,57.1806,0,-0.003009422316453,80.418608321,,,,
20170309,564423524,9875500,57.154,0,-0.000465192740196,80.381198169,,,,
20170310,565565837,9875500,57.2696,0,0.002022605591909,80.54377763,,,,
20170313,566723489,9875500,57.3868,0,0.002046460949613,80.708607325,,,,
20170314,566210229,9875500,57.3348,0,-0.000906131723672,80.635474696,,,,
20170315,563308574,9875500,57.041,0,-0.005124287518227,80.222275339,,,,
20170316,564682099,9875500,57.1802,0,0.002440349923739,80.418045763,,,,
20170317,563048160,9875500,57.0146,0,-0.002896107393819,80.185146466,,,,
20170321,563607966,9875500,57.0714,0,0.000996236051818,80.2650298,,,,
20170322,551841638,9875500,55.8798,0,-0.020879109326213,78.589167467,,,,
20170323,550488583,9875500,55.7428,0,-0.002451690950934,78.396491117,,,,
20170324,555153792,9875500,56.2152,0,0.008474637083174,79.060872927,,,,
20170327,549036001,9875500,55.5958,0,-0.011018372255191,78.189750799,,,,
20170328,558264676,9875500,56.5302,0,0.016807024991096,79.503887894,,,,
20170329,564035887,9875500,57.1146,0,0.010337837120689,80.325786138,,,,
20170330,560384955,9875500,56.745,0,-0.006471200008404,79.80598191,,,,
20170331,552031109,9875500,55.899,0,-0.014908802537669,78.616170284,,,,
20170403,550405131,9875500,55.7344,0,-0.00294459650441,78.384677384,,,,
20170404,548639991,9875500,55.5556,0,-0.003208072572774,78.13321365,,,,
20170405,551675069,9875500,55.863,0,0.005533195573443,78.565540002,,,,
20170406,545344365,9875500,55.222,0,-0.011474500116357,77.664039704,,,,
20170407,550810427,9875500,55.7754,0,0.010021368295244,78.44233965,,,,
20170410,554345290,9875500,56.1334,0,0.006418600314833,78.945829676,,,,
20170411,551051709,9875500,55.7998,0,-0.005942985815932,78.47665573,,,,
20170412,543144312,9875500,54.9992,0,-0.014347721676422,77.350694515,,,,
20170413,532514448,9875500,53.9228,0,-0.019571193762819,75.836849085,,,,
20170414,530000144,9875500,53.6682,0,-0.0047215649039,75.47878048,,,,
20170417,531090807,9875500,53.7786,0,0.002057084083311,75.634046678,,,,
20170418,531758668,9875500,53.8462,0,0.001257005574708,75.729119096,,,,
20170419,528639572,9875500,53.5304,0,-0.005864852115841,75.284979012,,,,
20170420,527621058,9875500,53.4272,0,-0.001927876496346,75.13983887,,,,
20170421,534668204,9875500,54.1408,0,0.013356492573071,76.14344357,,,,
20170424,538349521,9875500,54.5136,0,0.006885749748803,76.667748268,,,,
20170425,544692356,9875500,55.156,0,0.011784215315077,77.571217521,,,,
20170426,552444235,9875500,55.9408,0,0.014228733048082,78.674957667,,,,
20170427,553125524,9875500,56.0098,0,0.001233446786602,78.771999041,,,,
20170428,555860895,9875500,56.2868,0,0.004945563097886,79.161570933,,,,
20170501,560900657,9875500,56.7972,0,0.009067845391814,79.879395819,,,,
20170502,565179237,9875500,57.2304,0,0.007627136548984,80.488646878,,,,
20170508,574121897,9875500,58.136,0,0.015823758002739,81.762279748,,,,
20170509,572434369,9875500,57.9652,0,-0.002937938626669,81.522067188,,,,
20170510,571913429,9875500,57.9124,0,-0.000910891362404,81.447809442,,,,
20170511,567638265,9875500,57.4794,0,-0.007476809802392,80.838839662,,,,
20170512,566084224,9875500,57.322,0,-0.00273837235601,80.617472818,,,,
20170515,563112950,9875500,57.0212,0,-0.005247548934092,80.194428684,,,,
20170516,567125908,9875500,57.4276,0,0.007127173752919,80.765988311,,,,
20170517,558600605,9875500,56.5642,0,-0.015034582674533,79.551705383,,,,
20170518,549721579,9875500,55.6652,0,-0.015893444970494,78.287354731,,,,
20170519,554412136,9875500,56.1402,0,0.008533158957481,78.955393173,,,,
20170522,554873306,9875500,56.1868,0,0.000830064730798,79.02093126,,,,
20170523,552831980,9875500,55.9802,0,-0.003677020225391,78.730369698,,,,
20170524,555228995,9875500,56.2228,0,0.004333675120846,79.071561542,,,,
20170525,554413815,9875500,56.1404,0,-0.001465597586744,78.955674453,,,,
20170526,550199696,9875500,55.7136,0,-0.007602368347928,78.355424332,,,,
20170529,549092686,9875500,55.6016,0,-0.002010281152179,78.1979079,,,,
20170530,549831769,9875500,55.6764,0,0.001345285027769,78.303106374,,,,
20170531,548964913,9875500,55.5886,0,-0.001576969775345,78.179624742,,,,
20170601,552495338,9875500,55.946,0,0.006429375807269,78.68227093,,,,
20170602,564406195,9875500,57.1522,0,0.021560075787366,80.378666655,,,,
20170605,557603757,9875500,56.4634,0,-0.012052029493178,79.409940593,,,,
20170606,553836970,9875500,56.082,0,-0.006754818165396,78.873540884,,,,
20170607,555594372,9875500,56.2598,0,0.003170357690524,79.123598221,,,,
20170608,555081185,9875500,56.208,0,-0.000920728477528,79.050746871,,,,
20170609,555124644,9875500,56.2124,0,0.00007828067179,79.056935017,,,,
20170612,556933944,9875500,56.3956,0,0.003259067394382,79.314586896,,,,
20170613,558439083,9875500,56.548,0,0.002702338480306,79.528921756,,,,
20170614,555969886,9875500,56.2978,0,-0.004424559666125,79.177041296,,,,
20170615,553100105,9875500,56.0074,0,-0.005158283272171,78.768623689,,,,
20170616,556947394,9875500,56.3968,0,0.00695265268518,79.316274572,,,,
20170619,557527247,9875500,56.4556,0,0.001042612346799,79.398970699,,,,
20170620,562164681,9875500,56.9252,0,0.008318041080069,80.059414599,,,,
20170621,560308386,9875500,56.7372,0,-0.003302579525413,79.795012015,,,,
20170622,560282917,9875500,56.7346,0,-0.000045825313904,79.791355384,,,,
20170623,560461757,9875500,56.7528,0,0.000320791897713,79.816951804,,,,
20170626,560963845,9875500,56.8036,0,0.000895110021003,79.888396758,,,,
20170627,566292004,9875500,57.3432,0,0.009499397925483,80.647288428,,,,
20170628,569285277,9875500,57.6462,0,0.005283974385803,81.073426635,,,,
20170629,575765302,9875500,58.3024,0,0.011383230811397,81.996304163,,,,
20170630,574579282,9875500,58.1822,0,-0.00206166469991,81.827255277,,,,
20170703,576499756,9875500,58.3768,0,0.003344665550632,82.100940079,,,,
20170704,576421942,9875500,58.3688,0,-0.000137040742213,82.089688905,,,,
20170705,582061128,9875500,58.94,0,0.00978605008155,82.893022712,,,,
20170706,578990454,9875500,58.629,0,-0.005276552426197,82.455633332,,,,
20170707,578043262,9875500,58.533,0,-0.001637414931178,82.320619246,,,,
20170710,579896965,9875500,58.7208,0,0.003208446517349,82.58474055,,,,
20170711,582487515,9875500,58.983,0,0.004465198021825,82.953497771,,,,
20170712,580951088,9875500,58.8276,0,-0.002634657443671,82.73494372,,,,
20170713,580531278,9875500,58.785,0,-0.000724149888828,82.67503122,,,,
20170714,584259802,9875500,59.1626,0,0.006423407331802,83.206086622,,,,
20170715,567267847,9875500,57.442,1.72,-0.000010141542123,83.205242784,,,,
20170718,564505139,9875500,57.1622,0,-0.00487100031336,82.79995002,,,,
20170719,564493000,9875500,57.161,0,-0.000020992893906,82.798211809,,,,
20170720,569249287,9875500,57.6426,0,0.008425324959325,83.49581365,,,,
20170721,568142476,9875500,57.5306,0,-0.001943007428534,83.333580664,,,,
20170724,565105732,9875500,57.223,0,-0.005346719832577,82.888019355,,,,
20170725,562055014,9875500,56.914,0,-0.00539992660294,82.440430134,,,,
20170726,564800425,9875500,57.192,0,0.004884562673507,82.843115582,,,,
20170727,564161757,9875500,57.1274,0,-0.0011295286054,82.749541913,,,,
20170728,565254745,9875500,57.238,0,0.001936023694409,82.909746987,,,,
20170731,566282818,9875500,57.3422,0,0.001820468919249,83.060681605,,,,
20170801,571048484,9875500,57.8248,0,0.008416140294582,83.759731954,,,,
20170802,571916705,9875500,57.9126,0,0.001518379657171,83.886911027,,,,
20170803,579024561,9875500,58.6324,0,0.012429074156573,84.929547665,,,,
20170804,579224496,9875500,58.6526,0,0.000344519412474,84.958807543,,,,
20170807,583079792,9875500,59.043,0,0.006656141415725,85.524305381,,,,
20170808,580129988,9875500,58.7444,0,-0.005057331097675,85.091780651,,,,
20170809,576312669,9875500,58.3578,0,-0.00658105283227,84.531787147,,,,
20170810,576289208,9875500,58.3554,0,-0.000041125607888,84.528310726,,,,
20170814,568088709,9875500,57.525,0,-0.014230045548484,83.325469014,,,,
20170815,573286484,9875500,58.0514,0,0.009150803998261,84.087964049,,,,
20170816,571450204,9875500,57.8654,0,-0.003204057094231,83.818541412,,,,
20170817,573092495,9875500,58.0318,0,0.00287563898288,84.059573277,,,,
20170818,569085617,9875500,57.626,0,-0.006992717785766,83.471768404,,,,
20170821,855446774,14870500,57.5264,0,-0.001728386492209,83.327496927,,,,
20170822,858992901,14870500,57.7648,0,0.004144184235411,83.672821426,,,,
20170823,857538741,14870500,57.6672,0,-0.001689610281694,83.531446967,,,,
20170824,853161296,14870500,57.3728,0,-0.005105155096832,83.105005974,,,,
20170825,857892552,14870500,57.691,0,0.005546182162976,83.565921476,,,,
20170828,862821251,14870500,58.0224,0,0.005744396872995,84.045957294,,,,
20170829,862776870,14870500,58.0194,0,-0.000051704169425,84.041611768,,,,
20170830,868219363,14870500,58.3854,0,0.006308234831797,84.57176599,,,,
20170831,877026776,14870500,58.9776,0,0.010142946695577,85.429572905,,,,
20170901,877249867,14870500,58.9926,0,0.000254333848783,85.451300537,,,,
20170904,869978239,14870500,58.5036,0,-0.00828917525249,84.742979731,,,,
20170905,864645483,14870500,58.145,0,-0.006129537327618,84.223544474,,,,
20170906,867603364,14870500,58.344,0,0.003422478287041,84.511797726,,,,
20170907,868439524,14870500,58.4002,0,0.00096325243384,84.593203921,,,,
20170908,866820975,14870500,58.2914,0,-0.001863007318469,84.435606163,,,,
20170911,880284894,14870500,59.1968,0,0.015532308367958,85.747086035,,,,
20170912,883679001,14870500,59.425,0,0.003854938104762,86.077635744,,,,
20170913,888058072,14870500,59.7194,0,0.004954143878838,86.504076736,,,,
20170914,888239018,14870500,59.7316,0,0.000204288723597,86.521748544,,,,
20170915,891216952,14870500,59.9318,0,0.003351659757983,86.811740007,,,,
20170919,901439959,14870500,60.6194,0,0.011473041023296,87.807734661,,,,
20170920,901722665,14870500,60.6384,0,0.000313431013833,87.835256328,,,,
20170921,901827389,14870500,60.6454,0,0.000115438402068,87.84539589,,,,
20170922,901330383,14870500,60.612,0,-0.000550742513035,87.797015696,,,,
20170925,907602505,14870500,61.0338,0,0.006959018016234,88.40799671,,,,
20170926,910328339,14870500,61.217,0,0.003001615498297,88.673363523,,,,
20170927,912677968,14870500,61.375,0,0.002580982406847,88.902227914,,,,
20170928,917617968,14870500,61.7072,0,0.005412627291242,89.383422539,,,,
20170929,917417065,14870500,61.6938,0,-0.000217154562191,89.364012521,,,,
20171002,912752200,14870500,61.38,0,-0.005086410627973,88.909470458,,,,
20171003,916607110,14870500,61.6392,0,0.004222873900293,89.28492394,,,,
20171004,916292340,14870500,61.6182,0,-0.000340692286727,89.254505256,,,,
20171005,911225783,14870500,61.2774,0,-0.005530833422593,88.760853455,,,,
20171006,913652679,14870500,61.4406,0,0.002663298377542,88.997250092,,,,
20171010,908443303,14870500,61.0902,0,-0.005703069305964,88.489692606,,,,
20171011,908015568,14870500,61.0616,0,-0.000468160195908,88.448265255,,,,
20171012,910494829,14870500,61.2282,0,0.002728392312025,88.689586822,,,,
20171013,915475963,14870500,61.5632,0,0.005471335103759,89.174837271,,,,
20171016,617615512,9971000,61.9412,0,0.006140031707253,89.7223736,,,,
20171017,619487020,9971000,62.1288,0,0.003028678811517,89.994113851,,,,
20171018,617898759,9971000,61.9696,0,-0.002562418717246,89.76351125,,,,
20171019,619060065,9971000,62.086,0,0.001878340347525,89.932117675,,,,
20171020,618619759,9971000,62.0418,0,-0.000711915729795,89.868093585,,,,
20171023,625314550,9971000,62.7134,0,0.010824959946358,90.840912099,,,,
20171024,634883629,9971000,63.673,0,0.015301355053306,92.230901148,,,,
20171025,635355958,9971000,63.7204,0,0.000744428564697,92.299560466,,,,
20171026,634800304,9971000,63.6646,0,-0.00087570071751,92.218733674,,,,
20171027,640874634,9971000,64.2738,0,0.009568897000845,93.101165238,,,,
20171030,638193929,9971000,64.005,0,-0.004182108417427,92.711806072,,,,
20171031,635057104,9971000,63.6904,0,-0.004915240996798,92.256105201,,,,
20171101,643901181,9971000,64.5774,0,0.013926745631994,93.540932512,,,,
20171102,643127015,9971000,64.4998,0,-0.001201658784652,93.428528228,,,,
20171106,650915297,9971000,65.2808,0,0.012108564677719,94.559813605,,,,
20171107,661449228,9971000,66.3374,0,0.016185463413438,96.090308009,,,,
20171108,663583039,9971000,66.5514,0,0.003225932882506,96.400288893,,,,
20171109,996888730,14966000,66.6102,0,0.000883527619253,96.485461211,,,,
20171110,990982562,14966000,66.2156,0,-0.005924017642944,95.913879636,,,,
20171113,975846998,14966000,65.2042,0,-0.015274346226569,94.448857831,,,,
20171114,970996979,14966000,64.8802,0,-0.004969005064091,93.979540978,,,,
20171115,945158591,14966000,63.1538,0,-0.0266090425122,91.478835377,,,,
20171116,948966423,14966000,63.4082,0,0.004028261165598,91.847336017,,,,
20171117,952883854,14966000,63.67,0,0.004128803530142,92.226555622,,,,
20171120,951344360,14966000,63.567,0,-0.00161771634993,92.077359215,,,,
20171121,955088966,14966000,63.8172,0,0.003936004530652,92.439776118,,,,
20171122,642841711,10036000,64.0536,0,0.003704330493973,92.7822036,,,,
20171124,643970057,10036000,64.166,0,0.001754780371439,92.945015989,,,,
20171127,642863470,10036000,64.0558,0,-0.001717420440732,92.785390319,,,,
20171128,642006803,10036000,63.9704,0,-0.00133321260526,92.661687667,,,,
20171129,651675536,10036000,64.9338,0,0.015060090291759,94.05718105,,,,
20171130,654714276,10036000,65.2366,0,0.004663210839347,94.495789516,,,,
20171201,656838956,10036000,65.4482,0,0.003243577991495,94.802293979,,,,
20171204,653082894,10036000,65.074,0,-0.005717498724182,94.260261984,,,,
20171205,657908505,10036000,65.5548,0,0.007388511540707,94.956705018,,,,
20171206,646746929,10036000,64.4426,0,-0.016965958251723,93.345673525,,,,
20171207,654022725,10036000,65.1676,0,0.011250321991974,94.395842408,,,,
20171208,663298698,10036000,66.092,0,0.014184963079812,95.734843948,,,,
20171211,665071758,10036000,66.2686,0,0.002672032923803,95.990650603,,,,
20171212,668219520,10036000,66.5822,0,0.004732256302381,96.444902964,,,,
20171213,665601019,10036000,66.3214,0,-0.003916962791858,96.067131868,,,,
20171214,667317377,10036000,66.4924,0,0.002578353291697,96.314826873,,,,
20171215,662735326,10036000,66.0358,0,-0.006866950207844,95.653437753,,,,
20171218,671598552,10036000,66.919,0,0.013374563494347,96.93276073,,,,
20171219,674032935,10036000,67.1616,0,0.003625278321552,97.284168966,,,,
20171220,685010954,10036000,68.2554,0,0.016286092052601,98.868547897,,,,
20171221,685947127,10036000,68.3486,0,0.001365459729193,99.003548917,,,,
20171222,695689682,10036000,69.3194,0,0.014203655963692,100.409761265,,,,
20171225,696904315,10036000,69.4404,0,0.001745543094718,100.585030831,,,,
20171226,692678160,10036000,69.0194,0,-0.006062753094741,99.975208624,,,,
20171227,700170335,10036000,69.7658,0,0.01081435074776,101.056375596,,,,
20171228,699001661,10036000,69.6494,0,-0.001668439263938,100.887769171,,,,
20171229,699578838,10036000,69.707,0,0.000826999227559,100.971203278,,,,
20180104,719246730,10036000,71.6666,0,0.028111954323095,103.809701133,,,,
20180105,723705207,10036000,72.111,0,0.00620093600087,104.453418446,,,,
20180109,725410442,10036000,72.2808,0,0.002354703165952,104.699375241,,,,
20180110,727211096,10036000,72.4602,0,0.002481986917687,104.959237721,,,,
20180111,731636250,10036000,72.9012,0,0.006086099679548,105.598030104,,,,
20180112,729107899,10036000,72.6492,0,-0.003456733222499,105.233005885,,,,
20180115,732523860,10036000,72.9896,0,0.004685529916365,105.726078282,,,,
20180116,732248531,10036000,72.9622,0,-0.00037539594682,105.686389141,,,,
20180117,726539363,10036000,72.3934,0,-0.007795817560326,104.862477332,,,,
20180118,717510035,10036000,71.4936,0,-0.012429309854214,103.55910911,,,,
20180119,724708181,10036000,72.2108,0,0.010031667170208,104.597979625,,,,
20180122,720975161,10036000,71.8388,0,-0.005151583973589,104.059134349,,,,
20180123,723725802,10036000,72.113,0,0.003816878901095,104.456315463,,,,
20180124,725131044,10036000,72.253,0,0.001941397528878,104.659106696,,,,
20180125,724160772,10036000,72.1564,0,-0.001336968707182,104.519180746,,,,
20180126,718239098,10036000,71.5662,0,-0.008179454629111,103.664270849,,,,
20180129,721788950,10036000,71.92,0,0.004943674527919,104.176753264,,,,
20180130,711414841,10036000,70.8862,0,-0.014374304783093,102.679284861,,,,
20180131,700908338,10036000,69.8394,0,-0.014767331300028,101.162985844,,,,
20180201,717152847,10036000,71.458,0,0.023176029576428,103.507542196,,,,
20180202,724025316,10036000,72.1428,0,0.009583251700299,104.499481026,,,,
20180205,708656657,10036000,70.6114,0,-0.021227343546411,102.281234642,,,,
20180206,676863177,10036000,67.4436,0,-0.04486244430786,97.692648449,,,,
20180207,674777628,10036000,67.2358,0,-0.003081092942845,97.391648319,,,,
20180208,679971951,10036000,67.7532,0,0.007695305179681,98.141106775,,,,
20180209,672193900,10036000,66.9782,0,-0.011438574119009,97.018512451,,,,
20180213,662427394,10036000,66.0052,0,-0.014527114792575,95.609113384,,,,
20180214,657624005,10036000,65.5266,0,-0.007250943865029,94.915857069,,,,
20180215,662123708,10036000,65.9748,0,0.006839970332658,95.565078716,,,,
20180216,667537943,10036000,66.5144,0,0.008178880421009,96.346694067,,,,
20180219,689886015,10036000,68.7412,0,0.033478464813634,99.572233474,,,,
20180220,686890920,10036000,68.4426,0,-0.004343828737352,99.139708745,,,,
20180221,681981877,10036000,67.9536,0,-0.007144673054502,98.431387939,,,,
20180222,676765294,10036000,67.4338,0,-0.007649337194792,97.678453063,,,,
20180223,684621536,10036000,68.2166,0,0.011608421889319,98.812345755,,,,
20180226,693640596,10036000,69.1152,0,0.013172746809427,100.113975767,,,,
20180227,697310092,10036000,69.4808,0,0.005289719193462,100.643550587,,,,
20180228,690697062,10036000,68.822,0,-0.009481756111041,99.689272986,,,,
20180301,679756800,10036000,67.7318,0,-0.015840864839732,98.110108686,,,,
20180302,667968270,10036000,66.5572,0,-0.017341928016087,96.408690244,,,,
20180305,659223104,10036000,65.6858,0,-0.013092497881522,95.146459671,,,,
20180306,665414457,10036000,66.3028,0,0.009393202183729,96.040189604,,,,
20180307,661095376,10036000,65.8724,0,-0.006491430226175,95.416751414,,,,
20180308,658751829,10036000,65.6388,0,-0.003546250022772,95.078379757,,,,
20180309,659150376,10036000,65.6786,0,0.000606348684009,95.136030408,,,,
20180312,673065550,10036000,67.0652,0,0.021111899461925,97.144532717,,,,
20180313,673550247,10036000,67.1134,0,0.000718703589939,97.214350841,,,,
20180314,670513078,10036000,66.8108,0,-0.004508786620854,96.776032077,,,,
20180315,669779312,10036000,66.7376,0,-0.001095631245248,96.670001232,,,,
20180316,667582085,10036000,66.5188,0,-0.00327851166359,96.353067506,,,,
20180319,658020556,10036000,65.566,0,-0.014323770122131,94.972928316,,,,
20180320,661301709,10036000,65.893,0,0.004987340999908,95.446590696,,,,
20180322,665470067,10036000,66.3082,0,0.006301124550407,96.048011552,,,,
20180323,643353115,10036000,64.1046,0,-0.033232692185884,92.856077549,,,,
20180326,641525587,10036000,63.9224,0,-0.002842229730784,92.592159244,,,,
20180327,664564664,10036000,66.218,0,0.035912293656057,95.917356057,,,,
20180328,663002745,10036000,66.0624,0,-0.002349814249902,95.691968087,,,,
20180329,665473739,10036000,66.3086,0,0.003726779529656,96.048590955,,,,
20180330,672028486,10036000,66.9618,0,0.009850909233493,96.994756907,,,,
20180402,667548786,10036000,66.5154,0,-0.006666487460015,96.348142576,,,,
20180403,662644733,10036000,66.0268,0,-0.007345667319147,95.640401174,,,,
20180404,663739099,10036000,66.1358,0,0.001650844808471,95.798288634,,,,
20180405,670328174,10036000,66.7924,0,0.009928057118837,96.749379515,,,,
20180406,670982681,10036000,66.8576,0,0.000976158964193,96.843822289,,,,
20180409,668951006,10036000,66.6552,0,-0.00302732972766,96.550644107,,,,
20180410,677035597,10036000,67.4608,0,0.012086078805554,97.7175628,,,,
20180411,681181183,10036000,67.8738,0,0.006122073856224,98.315796937,,,,
20180412,678399206,10036000,67.5966,0,-0.004084050104754,97.914270296,,,,
20180413,682341839,10036000,67.9894,0,0.005810943153945,98.483244555,,,,
20180416,684808318,10036000,68.2352,0,0.003615269439059,98.839288019,,,,
20180417,681994930,10036000,67.9548,0,-0.00410931601285,98.43312615,,,,
20180418,686484814,10036000,68.4022,0,0.006583788047349,99.081188989,,,,
20180419,691966731,10036000,68.9484,0,0.007985123285508,99.872364499,,,,
20180420,695214213,10036000,69.272,0,0.004693364893166,100.341101948,,,,
20180423,698220739,10036000,69.5716,0,0.004324979789814,100.775075186,,,,
20180424,706750803,10036000,70.4216,0,0.012217629032536,102.00630767,,,,
20180425,707801360,10036000,70.5262,0,0.001485339725311,102.157821692,,,,
20180426,707795589,10036000,70.5256,0,-0.000008507476654,102.156952586,,,,
20180427,710902753,10036000,70.8352,0,0.004389895300429,102.605410912,,,,
20180501,714013758,10036000,71.1452,0,0.004376355258402,103.054448642,,,,
20180502,712075809,10036000,70.9522,0,-0.002712762069683,102.774886442,,,,
20180507,710316225,10036000,70.7768,0,-0.002472086841564,102.520817998,,,,
20180508,715502937,10036000,71.2936,0,0.007301827717557,103.269407349,,,,
20180509,712027806,10036000,70.9474,0,-0.00485597585197,102.7679336,,,,
20180510,714186220,10036000,71.1624,0,0.003030414081418,103.079362993,,,,
20180511,719443016,10036000,71.6862,0,0.007360628646588,103.838091905,,,,
20180514,720807704,10036000,71.8222,0,0.001897157332931,104.035089103,,,,
20180515,721556928,10036000,71.8968,0,0.001038676063946,104.14314786,,,,
20180516,722042922,10036000,71.9452,0,0.000673187123766,104.213255686,,,,
20180517,728512402,10036000,72.59,0,0.008962376920211,105.147254164,,,,
20180518,732185785,10036000,72.956,0,0.005042016806722,105.677408386,,,,
20180521,732260803,10036000,72.9634,0,0.000101430999506,105.688127351,,,,
20180522,1100114672,15041000,73.141,0,0.002434097095255,105.945382515,,,,
20180523,1084396007,15041000,72.096,0,-0.014287472142848,104.431690814,,,,
20180524,1076662447,15041000,71.5818,0,-0.007132157123835,103.686867586,,,,
