trade_date,daily_return,long_ret,short_ret,sigma_s,dispersion_indicator,scale,signal_mode,gap_open_coef,dispersion_metric,signal_mean,signal_std,gross_exposure,turnover,weight_concentration,active_count,gap_mean,gap_std,gross_return,slippage_cost
2018-04-16,-0.035981733320748055,0.006966944729598321,-0.008919436644814272,0.14747261844550213,0.011449139867995095,1.0,gap_residual,0.7,long_short_mean_gap,-0.0015153227530880253,0.005680354027494196,2.0,3.4029241405532105,0.8363199978020582,10,0.0012940155186691319,0.007110631798967953,-0.0019524919152159514,0.0340292414055321
2018-04-17,-0.025282446769059497,0.000870191878053744,0.0,0.09068419756358741,0.004303245929087929,1.0,gap_residual,0.7,long_short_mean_gap,-0.0009182958556684155,0.002088848763440543,2.0,2.615263864711324,0.7692364225290754,10,-0.0006182503351160754,0.00204217793253394,0.000870191878053744,0.02615263864711324
2018-04-18,-0.03395000075539756,0.0007554046981606537,-0.004895885848955513,0.11768134175036926,0.007151877958572928,1.0,gap_residual,0.7,long_short_mean_gap,-0.0017228708040108356,0.0033044492887921487,2.0,2.9809519604602697,0.7075806316370162,10,0.0021666816921132627,0.0028717488644366207,-0.004140481150794859,0.029809519604602697
2018-04-19,-0.02089810999141553,0.005982437395324396,0.00257259424433332,0.1491664625569019,0.00715317415903558,1.0,gap_residual,0.7,long_short_mean_gap,-0.0009194841019692009,0.0034458925913621245,2.0,2.9453141631073247,0.7713446254240456,10,0.0017497520359947985,0.004714303232531683,0.008555031639657717,0.029453141631073248
2018-04-20,-0.03570154385907237,0.0,6.72321127327671e-05,0.14566107792026103,0.005518454368051451,1.0,gap_residual,0.7,long_short_mean_gap,-0.0017944543483455232,0.002490473888279617,2.0,3.576877597180514,0.7307964946671874,10,0.0014573697515524893,0.0027580722064300387,6.723211273276699e-05,0.03576877597180514
2018-04-23,-0.024265634090816997,0.00029162126329301255,0.0023479419929699056,0.09234935113178672,0.00893803491313554,1.0,gap_residual,0.7,long_short_mean_gap,-0.002327388980867001,0.004418389252577278,2.0000000000000004,2.6905197347079914,0.721450613392566,10,0.003360855012392302,0.007054053180371748,0.0026395632562629177,0.026905197347079916
2018-04-24,-0.03460667947507442,0.0014390065153784713,-0.004844956710839319,0.048906020669393716,0.01176718127326084,1.0,gap_residual,0.7,long_short_mean_gap,0.0002452912569945731,0.0052327865490965275,2.0000000000000004,3.1200729279613566,0.7661343561957529,10,0.001955140050013463,0.006889503971168292,-0.0034059501954608476,0.03120072927961357
2018-04-25,-0.02361513338162053,0.009953882501941014,-0.0005996173642098807,0.21323985361377587,0.008282008365099892,1.0,gap_residual,0.7,long_short_mean_gap,-0.0019865015553449006,0.0036345471949728097,2.0,3.296939851935166,0.6742249560978627,10,-0.0004192808645815589,0.005559756604524467,0.009354265137731133,0.03296939851935166
2018-04-26,-0.035436314611368945,-0.00021014664099605268,-0.0005227425908922607,0.05886278930155344,0.009199041150920496,1.0,gap_residual,0.7,long_short_mean_gap,-0.00019098552311045663,0.005769629138699234,2.0,3.470342537948063,1.0354347005645625,10,0.0009820052087593904,0.007418522373726512,-0.0007328892318883134,0.03470342537948063
2018-04-27,-0.03512111220697345,-0.001360277878922385,0.003979097771057818,0.11084767011690944,0.01264102210372937,1.0,gap_residual,0.7,long_short_mean_gap,-0.002322484981384987,0.005840623894809007,2.0,3.773993209910888,0.742950993583325,10,0.004318728366106132,0.008038868364179167,0.0026188198921354333,0.037739932099108885
2018-04-30,-0.031055628299020265,0.0,0.0,0.19423593188557214,0.0057380005159435536,1.0,gap_residual,0.7,long_short_mean_gap,4.497119201261971e-05,0.002956621833338335,2.0,3.1055628299020266,0.879081075357072,10,0.0,0.0,0.0,0.031055628299020265
2018-05-01,-0.02572912266408173,0.0037916195957744597,0.004372485559872953,0.021002660124819814,0.003402293199522455,1.0,gap_residual,0.7,long_short_mean_gap,-0.00046678348859365573,0.001628541654806694,2.0,3.3893227819729144,0.7447102962570136,10,-0.000269194393490151,0.0021902333454374046,0.008164105155647413,0.033893227819729144
2018-05-02,-0.01804561369684473,0.0,0.014690896342195912,0.1148429540694401,0.007504414134489611,1.0,gap_residual,0.7,long_short_mean_gap,-0.0009689591656187814,0.0038028038493392643,2.0,3.273651003904064,0.7474917434420337,10,0.0021172567836286247,0.004954615553253996,0.014690896342195912,0.03273651003904064
2018-05-03,-0.03034720486228201,0.0,0.0,0.11200243331925418,0.0035026441462540523,1.0,gap_residual,0.7,long_short_mean_gap,0.0002631410645555531,0.001485940258322303,2.0,3.034720486228201,0.6804038171784693,10,0.0,0.0,0.0,0.03034720486228201
2018-05-04,-0.03136823003124552,0.0,0.0,0.04900828185229028,0.0015644525898112827,1.0,gap_residual,0.7,long_short_mean_gap,0.0005651947692348303,0.0007286227961973972,2.0,3.136823003124552,0.7493982527236156,10,0.0,0.0,0.0,0.03136823003124552
2018-05-07,-0.01200937260461376,0.008439563764832663,-0.0008853842651814816,0.05394945554503607,0.0031860597159874436,1.0,gap_residual,0.7,long_short_mean_gap,0.0010508680721099933,0.0014490805436999908,2.0,1.956355210426494,0.7210747285166694,10,0.0003879775739608594,0.0012239478495362668,0.007554179499651182,0.019563552104264942
2018-05-08,-0.03349466201432222,0.0,-0.0015168616426057822,0.12225592564991992,0.0033050963953049186,1.0,gap_residual,0.7,long_short_mean_gap,0.00025481131883323615,0.0014873979295868698,2.0,3.1977800371716434,0.7381749439441145,10,0.000569956140592272,0.0012748916944274025,-0.0015168616426057822,0.031977800371716436
2018-05-09,-0.029763544193641942,-0.0011083143978162775,0.00015303651961021852,0.306615725474688,0.013546800282012406,1.0,gap_residual,0.7,long_short_mean_gap,0.0001586911378518884,0.006419737585658737,2.0,2.8808266315435884,0.7698325181944188,10,0.0007231270269913534,0.007923767706314236,-0.000955277878206059,0.028808266315435885
2018-05-10,-0.019344294051313566,0.0,0.00609410137108581,0.202709030705354,0.005769348186416589,1.0,gap_residual,0.7,long_short_mean_gap,0.0013348746427566639,0.002634102813607466,1.9999999999999998,2.5438395422399376,0.7176314760323321,10,0.0006383414831466042,0.0015490745848513094,0.00609410137108581,0.025438395422399375
2018-05-11,-0.029420687371185358,0.008248152215228736,0.0006625214903219975,0.10802072359737544,0.014843383741639448,1.0,gap_residual,0.7,long_short_mean_gap,-0.0024475238283904123,0.007744287755993222,2.0,3.833136107673609,0.7696800509844157,10,0.005831447098705768,0.010400024669508023,0.008910673705550733,0.03833136107673609
2018-05-14,-0.019388164457575317,0.007089926989783042,0.00016841301090109867,0.09518163356232813,0.010260533145831151,1.0,gap_residual,0.7,long_short_mean_gap,-0.001054858385190378,0.006269083083102205,2.0,2.6646504458259455,0.9042102452457442,10,0.0029738642791852623,0.008883458636979208,0.0072583400006841405,0.026646504458259456
2018-05-15,-0.03282384233305519,-0.0005906906463374066,-0.0009793347698560182,0.10387197374409908,0.007577366287886921,1.0,gap_residual,0.7,long_short_mean_gap,0.001598701423583041,0.004069220235877947,2.0,3.1253816916861767,0.8437786258794574,10,-0.0002283591028586316,0.0055900472476290465,-0.0015700254161934248,0.03125381691686177
2018-05-16,-0.024283265056270955,0.0023818627828339992,0.0025849573125511158,0.1048644756418272,0.00733165913149465,1.0,gap_residual,0.7,long_short_mean_gap,0.00030572973716602074,0.003592110487589714,2.0,2.925008515165607,0.7831404047459589,10,0.0003668274592946882,0.005012885948257659,0.004966820095385116,0.02925008515165607
2018-05-17,-0.03589637205248187,0.0005050389675065397,-0.0034038102355805466,0.09188879236517128,0.008597432658607596,1.0,gap_residual,0.7,long_short_mean_gap,0.0005762933605715161,0.004505109524405982,2.0,3.299760078440786,0.747922229694301,10,0.0023706295257161013,0.006178654523935282,-0.002898771268074007,0.03299760078440786
2018-05-18,-0.02592397274960364,0.010086917562341088,-0.0036864726706615104,0.18211167023693753,0.005580837812222938,1.0,gap_residual,0.7,long_short_mean_gap,0.0009479817664680488,0.0025674773300996415,2.0,3.232441764128321,0.7467200386181705,10,0.0011900277478437856,0.002791562539184576,0.006400444891679577,0.032324417641283215
2018-05-21,-0.03507110471779346,0.002603186472113383,-0.0003553955391072578,0.07834758166686481,0.003357957689336377,1.0,gap_residual,0.7,long_short_mean_gap,0.0016220432874383128,0.0018351559907063813,2.0,3.7318895650799586,0.8366653006093723,10,-0.0005871699516162484,0.0016001372858917037,0.002247790933006125,0.037318895650799586
2018-05-22,-0.023433962126787476,0.0009883420085641526,0.004978206629846683,0.05229491540353957,0.00995584199800923,1.0,gap_residual,0.7,long_short_mean_gap,0.0014203875696931327,0.006012950107969276,2.0,2.9400510765198313,0.9942070729669789,10,-0.00027142131151110493,0.008406713182929225,0.005966548638410836,0.029400510765198312
2018-05-23,-0.03491948489327896,-0.00034130728352606445,0.0027039647399252163,0.1720760996370769,0.012497802695837135,1.0,gap_residual,0.7,long_short_mean_gap,0.0026703859702493127,0.006235860845741582,2.0,3.728214234967811,0.7785020827268181,10,-0.002782785387746665,0.008525139552094019,0.0023626574563991518,0.03728214234967811
2018-05-24,-0.024905825118872016,-0.0023974419948915924,0.0070978408000212075,0.1726743604382998,0.01710656975728835,1.0,gap_residual,0.7,long_short_mean_gap,0.004681081545672907,0.00828803136521147,2.0,2.960622392400163,0.7194856312037491,10,-0.005913426838680615,0.012277877161280613,0.0047003988051296155,0.02960622392400163
2018-05-25,-0.021465132969547558,-0.0014044402796233875,0.005547084159188017,0.2091912815176391,0.01815205234769346,1.0,gap_residual,0.7,long_short_mean_gap,0.004543841295351465,0.009515987977917544,2.0,2.5607776849112187,0.7370523662992394,10,-0.006024229709230281,0.011957075084146071,0.004142643879564629,0.02560777684911219
2018-05-28,-0.019776468041531867,-0.0005351143738191481,0.0013629734496392962,0.2765505720820437,0.008940573605638736,1.0,gap_residual,0.7,long_short_mean_gap,-0.00030392134291385857,0.004810287644471254,2.0,2.0604327117352015,0.882930994711569,10,0.0011571841851494684,0.0046287367405978734,0.0008278590758201481,0.020604327117352016
2018-05-30,-0.04129905777363148,-0.007566236127797868,0.0040604556640033065,0.16073376222041463,0.0166517295033779,1.0,gap_residual,0.7,long_short_mean_gap,0.002937800580298499,0.009054301477590038,2.0,3.7793277309836912,0.804349054989877,10,-0.007757668289595983,0.011954676067174708,-0.003505780463794562,0.03779327730983691
2018-05-31,-0.021684503407851868,0.004389483782618643,0.006851109062747165,0.18089812785463957,0.009053785224385491,1.0,gap_residual,0.7,long_short_mean_gap,0.0020904380148983946,0.0042450481580701,2.0,3.2925096253217676,0.7552250430752424,10,3.8984376617547686e-05,0.0054801255487987284,0.01124059284536581,0.03292509625321768
2018-06-01,-0.02687685840582206,-0.0009584613480075512,-0.00518718020822225,0.12215045661844647,0.008182432906293969,1.0,gap_residual,0.7,long_short_mean_gap,-0.000548328994867982,0.003683232202390116,2.0,2.0731216849592258,0.7279685604547266,10,0.0005562221714031254,0.004507080995732057,-0.006145641556229801,0.020731216849592258
2018-06-04,-0.02958617342404471,0.0012358960536779386,-0.005220197518288172,0.2708951884929366,0.011471170696236576,1.0,gap_residual,0.7,long_short_mean_gap,0.0012881482901342717,0.004863434730014874,2.0,2.5601871959434472,0.6812683729260741,10,0.001727030239036198,0.0054819436486459585,-0.003984301464610233,0.025601871959434475
2018-06-05,-0.023880206536801615,0.009470196032588602,0.001520069734974379,0.0987361921844109,0.009698392073093176,1.0,gap_residual,0.7,long_short_mean_gap,0.0017537789564617105,0.005272591569813506,2.0,3.4870472304364597,0.8431221614016298,10,-0.001265526892394871,0.00636830487666332,0.010990265767562981,0.034870472304364596
2018-06-06,-0.029950756198420067,-0.0021268749155753325,0.003262149433344417,0.13197489309613689,0.011492079703970171,1.0,gap_residual,0.7,long_short_mean_gap,-0.001028345572733079,0.00769807332636224,2.0,3.108603071618915,0.8616999475513831,10,0.00234524056523689,0.011249771065043329,0.001135274517769084,0.03108603071618915
2018-06-07,-0.03115078375014179,0.004511035032222585,0.002090221325177683,0.29848719625798453,0.012429056167227072,1.0,gap_residual,0.7,long_short_mean_gap,-0.0012070189536030635,0.005430952413888281,2.0,3.775204010754206,0.7020441758012168,10,0.004328127298137787,0.007301087800333058,0.006601256357400268,0.03775204010754206
2018-06-08,-0.027409612130619612,0.005818489707189382,0.0004298520684742202,0.1565202790166237,0.012753856714838262,1.0,gap_residual,0.7,long_short_mean_gap,-0.0009637755119820059,0.007616482117016521,1.9999999999999998,3.365795390628321,0.9975025060708872,10,0.0019411649706107897,0.009039478055338813,0.006248341775663602,0.03365795390628321
2018-06-11,-0.021883192570770763,0.0034757054656107595,0.001074698968766747,0.12708572435420581,0.004343531216306106,1.0,gap_residual,0.7,long_short_mean_gap,0.0003824019933324975,0.00190251673093693,2.0,2.643359700514827,0.6896277905728291,10,2.287045238929759e-05,0.0016083883492004518,0.004550404434377506,0.02643359700514827
2018-06-12,-0.025273272622500707,0.0010051485888829892,0.0013492496106452356,0.0406841086822618,0.008255995654686954,1.0,gap_residual,0.7,long_short_mean_gap,0.0006709514753574443,0.0036972827613226686,2.0,2.762767082202893,0.7053048372412383,10,0.0017530376036282028,0.004760519212161279,0.0023543981995282244,0.02762767082202893
2018-06-13,-0.024654955861847773,0.005123598025204157,0.00011408145196474897,0.19917522580520206,0.008472912745539652,1.0,gap_residual,0.7,long_short_mean_gap,-0.0009232277018917542,0.004094726759703353,2.0,2.989263533901668,0.7442098253671556,10,0.002091993370641195,0.005356646030774691,0.005237679477168907,0.02989263533901668
2018-06-14,-0.028135807462761925,-0.00045466813861090767,0.0041537295677520295,0.1982139376695216,0.0070216988755235745,1.0,gap_residual,0.7,long_short_mean_gap,0.00017487093294424818,0.0032010066729308523,1.9999999999999998,3.1834868891903048,0.7470978494622125,10,-0.0008415560687627943,0.003732133438654748,0.003699061429141122,0.03183486889190305
2018-06-15,-0.03221003000976659,0.0,0.0029046208813789088,0.20413453908150578,0.015859028728675305,1.0,gap_residual,0.7,long_short_mean_gap,-0.0012922765584431127,0.013037260558222899,2.0,3.5114650891145502,0.9679389817886879,10,0.0050014810746169605,0.019607530914344997,0.0029046208813789088,0.0351146508911455
2018-06-18,-0.02282743986411001,-0.0045172388831549596,0.013174946721316588,0.2557800120618742,0.012155635946958565,1.0,gap_residual,0.7,long_short_mean_gap,0.0007385628303508451,0.006451616621777701,2.0,3.1485147702271643,0.8386392552658568,10,-0.0008540647823822578,0.007120131949529442,0.00865770783816163,0.03148514770227164
2018-06-19,-0.02481739430005985,-0.010498414647608844,0.01348563229645056,0.10850549800840474,0.012514193009730912,1.0,gap_residual,0.7,long_short_mean_gap,0.0015192901237355413,0.005750146162655157,2.0,2.7804611948901563,0.716781060057046,10,-0.0026432320002781617,0.0077857410687063675,0.002987217648841715,0.027804611948901565
2018-06-20,-0.026970621992133518,0.0011687892244357677,0.004900180897343365,0.2756815438092815,0.012663457679015867,1.0,gap_residual,0.7,long_short_mean_gap,0.0043893464520788255,0.005584736406790633,2.0,3.303959211391265,0.6729809696495143,10,-0.004811725933296341,0.00796625016739654,0.006068970121779133,0.03303959211391265
2018-06-21,-0.03537366063890937,0.0005804015651094493,-0.0010014884084566513,0.09646020538212274,0.013117015332825631,1.0,gap_residual,0.7,long_short_mean_gap,0.0026939198124300437,0.005642405027981753,2.0,3.495257379556217,0.6960490572258436,10,-0.002678699206174362,0.007697419490655348,-0.00042108684334720217,0.03495257379556217
2018-06-22,-0.0207040435127495,0.002328740841883989,0.003366957040215846,0.23982546727464174,0.011499027662328354,1.0,gap_residual,0.7,long_short_mean_gap,-0.0003654845604458344,0.004914730992249424,2.0,2.6399741394849334,0.6872441141251235,10,-0.002386379150221839,0.007248442741224524,0.005695697882099835,0.026399741394849335
2018-06-25,-0.005988579801163369,0.009780792846666551,0.014206124182569665,0.2519631577407555,0.014688471271954984,1.0,gap_residual,0.7,long_short_mean_gap,-0.0010955756313158972,0.006848108142916072,2.0,2.997549683039958,0.7648078907348375,10,0.0027827793404820215,0.008245564763199945,0.023986917029236214,0.029975496830399583
2018-06-26,-0.019713857358637704,0.012001410732269293,-0.002204521672435552,0.510383284007811,0.013128428055258066,1.0,gap_residual,0.7,long_short_mean_gap,0.0002646249142359101,0.006093032894741581,2.0,2.951074641847144,0.770396376301484,10,-0.0027492177490502237,0.005298414910442726,0.00979688905983374,0.029510746418471442
2018-06-27,-0.05457689572241321,0.0006740386203875811,-0.01993443729848952,0.14092110240965916,0.007350939767043041,1.0,gap_residual,0.7,long_short_mean_gap,-0.0006623671456957205,0.0036419965652602164,2.0,3.5316497044311275,0.7607625575016553,10,0.0011635686552460736,0.005233230096806444,-0.01926039867810194,0.03531649704431127
2018-06-28,-0.035244140167391386,0.003716180051685951,-0.0004417798165434615,0.2710358717603616,0.010129986863458472,1.0,gap_residual,0.7,long_short_mean_gap,0.0008200981908210202,0.004682550455441802,2.0,3.851854040253388,0.7464080469010747,10,-0.0015326538675520024,0.0046612598404412245,0.00327440023514249,0.03851854040253388
2018-06-29,-0.03587997428274126,-0.0034429408673733474,0.001972525742554501,0.14402612862214104,0.00940039263897583,1.0,gap_residual,0.7,long_short_mean_gap,0.002000986587577146,0.006745906574471755,2.0,3.440955915792242,0.9350450459063097,10,-0.00197572188891129,0.008709021017673096,-0.0014704151248188463,0.03440955915792242
2018-07-02,-0.032109205459876555,-0.014709028117459506,0.01712422000749338,0.05171690698745113,0.010817781780418458,1.0,gap_residual,0.7,long_short_mean_gap,-0.0003198774305325943,0.004903865033281489,2.0,3.4524397349910423,0.7255089974790729,10,-0.0005928541813339696,0.006610031569944596,0.0024151918900338714,0.034524397349910425
2018-07-03,-0.0232520947332115,-0.0008357546388623198,0.0073267364529891665,0.2287259050633142,0.022511952117821553,1.0,gap_residual,0.7,long_short_mean_gap,0.005087236536446695,0.01644093834776159,2.0000000000000004,2.9743076547338343,0.8637323130928855,10,-0.00593249123692209,0.020490029638883415,0.006490981814126847,0.029743076547338345
2018-07-04,-0.034216955129816956,0.0023926278308311474,0.00010460885603118169,0.26264351431737254,0.008516096833477737,1.0,gap_residual,0.7,long_short_mean_gap,0.0004988466524706336,0.004468223182362581,2.0,3.6714191816679285,0.8204021583375416,10,-0.001563251512177739,0.005666043446074587,0.002497236686862329,0.03671419181667929
2018-07-06,-0.025207558364659995,0.0046118260582871835,0.00014738238212289967,0.11298204954400756,0.011139862285417433,1.0,gap_residual,0.7,long_short_mean_gap,-0.0033650061726166434,0.004763065693701405,2.0,2.996676680507008,0.6759362702707715,10,0.0012550732107491488,0.005224720410963987,0.004759208440410083,0.02996676680507008
2018-07-09,-0.03122140542464818,0.003785028614539156,-0.005733984211820385,0.16140728357885745,0.016470618193253794,1.0,gap_residual,0.7,long_short_mean_gap,-0.004060996138725472,0.007038727498399126,2.0,2.9272449827366946,0.6667176323934783,10,0.0061205896911091535,0.00983747657228798,-0.001948955597281229,0.029272449827366948
2018-07-10,-0.010004224681219816,0.016739103627666337,0.005608534076019488,0.5769376984937962,0.015484336357171013,1.0,gap_residual,0.7,long_short_mean_gap,-0.005730602422175418,0.006982334396436176,2.0,3.2351862384905634,0.6877408052023146,10,0.010151792731177141,0.0075065611191459415,0.02234763770368582,0.03235186238490564
2018-07-11,-0.04019704019803687,-0.005891434740713103,0.00034101597049897704,0.1555380125314562,0.01953865641291517,1.0,gap_residual,0.7,long_short_mean_gap,0.011143636123736707,0.008210323821411491,2.0,3.464662142782274,0.6574166924559283,10,-0.01971933347644164,0.01150488089151152,-0.0055504187702141265,0.034646621427822745
2018-07-12,-0.027209141699663535,0.003405651619226932,-0.0004298325146046032,0.3146751334362954,0.01237314024724394,1.0,gap_residual,0.7,long_short_mean_gap,0.0024361024109529144,0.006406912100777037,2.0,3.0184960804285863,0.751841413155465,10,-0.002605906392907136,0.009930766504109416,0.002975819104622329,0.030184960804285864
2018-07-13,-0.03441100573028495,0.00012771903662180608,-0.0051638023995474016,0.23184120816353432,0.017754377792316478,1.0,gap_residual,0.7,long_short_mean_gap,-0.0014486252694549298,0.008471660981362037,2.0,2.937492236735936,0.7740287615922377,10,0.004094559741388354,0.011306033461325282,-0.005036083362925596,0.02937492236735936
2018-07-16,-0.03180501020616346,0.0,0.0,0.09507067017996665,0.004080403575529457,1.0,gap_residual,0.7,long_short_mean_gap,-0.0007162168930377368,0.00178146900290414,2.0,3.1805010206163464,0.6946408692908874,10,0.0,0.0,0.0,0.03180501020616346
2018-07-17,-0.022292779042024126,0.008716586917219257,-0.003209235073449901,0.18456831794702014,0.004715566007611249,1.0,gap_residual,0.7,long_short_mean_gap,-0.0010973954112983722,0.0022143672939677556,1.9999999999999998,2.780013088579348,0.7843027757690215,10,0.001550823296819156,0.004218526855567033,0.005507351843769355,0.027800130885793483
2018-07-18,-0.018144802938675514,0.0007602225503730479,0.0057277505068564355,0.18130957082598398,0.020257574747779162,1.0,gap_residual,0.7,long_short_mean_gap,-0.002582672759768384,0.008975620291315205,2.0,2.4632775995905,0.663517480374256,10,0.006646512793564822,0.01121611326971521,0.006487973057229484,0.024632775995905
2018-07-19,-0.034615957853544384,0.0013708674278952798,-0.0105606806392615,0.16695679663645205,0.0056674097675716295,1.0,gap_residual,0.7,long_short_mean_gap,7.061745482212272e-05,0.0024552805301722136,2.0,2.5426144642178166,0.6907143364798126,10,0.0007113105464997614,0.003856973832674855,-0.00918981321136622,0.025426144642178166
2018-07-20,-0.03019852080945276,-0.003326595390789034,0.004235268277939444,0.21408772550610067,0.009521348475963287,1.0,gap_residual,0.7,long_short_mean_gap,-0.00038025692055427044,0.004083662221190452,2.0,3.110719369660317,0.6818005747350129,10,-0.0006302557666481088,0.004266961119124936,0.0009086728871504106,0.031107193696603173
2018-07-23,-0.04070562502577478,0.0026373101865799584,-0.007087941741723884,0.1499913523957749,0.008534484725486768,1.0,gap_residual,0.7,long_short_mean_gap,-0.0010846821535401058,0.004294603359698808,1.9999999999999998,3.6254993470630854,0.7918196388946704,10,-0.0003255648154300474,0.004877911456175663,-0.004450631555143924,0.03625499347063085
2018-07-24,-0.03724637691549501,-0.001001712414670648,-0.004979509957877806,0.13715841792631348,0.005426704906815693,1.0,gap_residual,0.7,long_short_mean_gap,0.001229343347817566,0.002258877868602952,2.0,3.126515454294656,0.6625793854183628,10,0.0003725888014673995,0.001584786086610253,-0.0059812223725484535,0.03126515454294656
2018-07-25,-0.02013598861386191,0.002553550499664812,-0.0028178774164563996,0.16099313730295478,0.014748594495673095,1.0,gap_residual,0.7,long_short_mean_gap,-0.0024052117589373366,0.0070639834487115855,2.0,1.9871661697070322,0.7027328030013126,10,0.005005908484889125,0.008455488061722367,-0.00026432691679158715,0.019871661697070324
2018-07-26,-0.026777325562619265,0.0,-0.001852182339605672,0.11753522747416824,0.012786604159937175,1.0,gap_residual,0.7,long_short_mean_gap,-0.00028156640051000534,0.00572585691970905,1.9999999999999998,2.4925143223013593,0.6889291821035654,10,0.0037344127623266405,0.007082497103518412,-0.001852182339605672,0.024925143223013594
2018-07-27,-0.029110763739589138,0.0016053455371759927,0.0016827517285501173,0.5164486892420047,0.015552870663317208,1.0,gap_residual,0.7,long_short_mean_gap,-0.0011496533484463,0.00686819334086034,2.0,3.239886100531525,0.7062858515936202,10,0.002345338704732224,0.005745764945790399,0.0032880972657261098,0.03239886100531525
2018-07-30,-0.029877346946692945,-0.001936802705880801,-0.0015950121466664692,0.21743242671719437,0.009249648472874794,1.0,gap_residual,0.7,long_short_mean_gap,-0.0023043495072371965,0.004633909286354741,2.0,2.6345532094145674,0.7719362532362893,10,0.0020105597652650244,0.006978511556003152,-0.00353181485254727,0.026345532094145675
2018-07-31,-0.021713723930610915,-0.0019545003747446373,0.0032802686860894047,0.3391597931201044,0.017053036847028014,1.0,gap_residual,0.7,long_short_mean_gap,-0.0005017315852756274,0.008266877575133485,2.0,2.303949224195568,0.7506953891892253,10,-0.0003330602635511378,0.01088742966599465,0.0013257683113447678,0.023039492241955683
2018-08-01,-0.03921584611788797,0.002713669165827831,-0.010048712501769778,0.12667965102939244,0.013010465309261244,1.0,gap_residual,0.7,long_short_mean_gap,0.0016695483032136155,0.005648821514700315,2.0,3.188080278194602,0.6996270759963883,10,-4.874728331890686e-05,0.007766588387185794,-0.007335043335941947,0.03188080278194602
2018-08-02,-0.0258664124282367,-0.0019100124783360474,0.01101874886402756,0.1614606025077018,0.006213855356284026,1.0,gap_residual,0.7,long_short_mean_gap,-0.0014076148507709127,0.0027650104027975926,2.0,3.497514881392821,0.7273353975028437,10,0.0013873533618898087,0.002993173285291744,0.009108736385691514,0.034975148813928214
2018-08-03,-0.0352280589969811,-0.004121862569866946,0.0011675299082537787,0.2774101398193162,0.009351358684104038,1.0,gap_residual,0.7,long_short_mean_gap,0.0015924880442839324,0.003919075935480724,2.0,3.2273726335367936,0.6633615983456518,10,-0.0016773616424919596,0.0039178355302066864,-0.0029543326616131675,0.03227372633536794
2018-08-06,-0.03643493145141166,-0.0012576102404458862,0.0021762709334957756,0.1886051507789338,0.01084199937167436,1.0,gap_residual,0.7,long_short_mean_gap,0.0013286474397354734,0.005284482859940169,2.0,3.7353592144461554,0.7348975063414697,10,-0.002780035438814744,0.007346060133501224,0.0009186606930498894,0.03735359214446155
2018-08-07,-0.03978702994164951,0.0006413144056808877,-0.0004283443473303955,0.12071549783768588,0.0074253192974165876,1.0,gap_residual,0.7,long_short_mean_gap,0.0006187427453073768,0.003455777401802707,2.0,4.0,0.7333556867415423,10,-0.0009714175494129569,0.003955291748394622,0.0002129700583504922,0.04
2018-08-08,-0.04876739553541836,-0.011440109363294294,-0.002446110317102919,0.16289631920579326,0.010317005976164872,1.0,gap_residual,0.7,long_short_mean_gap,-0.0011443636112733273,0.004917512268897008,2.0,3.4881175855021143,0.8026597059876823,10,0.0015796319647002801,0.0075869168080536795,-0.013886219680397214,0.034881175855021145
2018-08-09,-0.038192274977346743,-0.002201928228981526,0.0018132139949653522,0.14799902809554857,0.007760493161837267,1.0,gap_residual,0.7,long_short_mean_gap,-2.220531034826406e-05,0.0035519301141383962,2.0,3.7803560743330573,0.6901154664434781,10,-0.0023485846757789653,0.004267255086454003,-0.000388714234016174,0.03780356074333057
2018-08-10,-0.03934830531505464,-0.011349192151803151,0.009072542089541549,0.12561709373941363,0.009865025834691045,1.0,gap_residual,0.7,long_short_mean_gap,0.0002820121073634888,0.005565001769498109,2.0,3.7071655252793034,0.9283921959217728,10,-0.0016911800937126663,0.007134154912333371,-0.002276650062261602,0.03707165525279304
2018-08-13,-0.04610632279306036,-0.011797038566197605,0.0035437813669329226,0.17561249104347015,0.01378471647423065,1.0,gap_residual,0.7,long_short_mean_gap,0.0014198317034018553,0.0060433087251821165,2.0,3.7853065593795674,0.6888226077405895,10,-0.006036322077771487,0.007173346931213178,-0.008253257199264685,0.03785306559379568
2018-08-14,-0.030383009063119658,0.003934726833839079,-0.00043012273615746367,0.13310542456637406,0.011939758014831891,1.0,gap_residual,0.7,long_short_mean_gap,-0.0005455568174152786,0.005164441382614519,2.0,3.388761316080127,0.6867647230015587,10,0.0019000136223431552,0.007042040257960168,0.003504604097681615,0.03388761316080127
2018-08-15,-0.021265953572801526,-0.004302894109328121,0.012353992104774798,0.079238240724507,0.010768755893661618,1.0,gap_residual,0.7,long_short_mean_gap,-0.0004715360910913676,0.00548898648277402,1.9999999999999998,2.9317051568248202,0.8160657472764011,10,-0.0006736033907586605,0.007322376537853485,0.008051097995446675,0.029317051568248202
2018-08-16,-0.022707106207968335,0.007158978661284816,-7.046303972054477e-06,0.4125242007369122,0.014942617408866377,1.0,gap_residual,0.7,long_short_mean_gap,-0.002195894216887876,0.00649765556857663,1.9999999999999998,2.9859038565281097,0.7310488926560686,10,-0.003134790510955835,0.0070898201653931915,0.007151932357312762,0.029859038565281097
