trade_date,rolling_250d_sortino,expanding_sortino
2016-07-22,121.95154667248073,107.29788968087648
2016-07-25,124.9234454479917,107.24404287694615
2016-07-26,125.21146946181463,107.4788903755743
2016-07-27,124.32706632086571,107.20506228511564
2016-07-28,124.0335144953331,107.18062872872589
2016-07-29,104.0566826705807,94.68579501471737
2016-08-01,104.33798498401232,94.9636393726835
2016-08-02,108.55966292139058,95.01687336411457
2016-08-03,109.04847372919681,95.5611494177214
2016-08-04,108.60368283364113,95.55278180770854
2016-08-05,108.6592757065807,95.62278158230453
2016-08-08,108.91808069515369,95.78966848278155
2016-08-09,108.59010999675397,95.79926589778839
2016-08-10,107.79933267093377,95.38438970023813
2016-08-12,107.78770362533236,95.42102096056841
2016-08-15,107.9621136656356,95.41577958776699
2016-08-16,108.21644119705473,95.69831022837532
2016-08-17,107.89480954541023,95.87169366783445
2016-08-18,107.9771095582209,96.15260093405286
2016-08-19,107.57003666335615,95.99003285666315
2016-08-22,108.6571411294856,96.09144827376218
2016-08-23,108.66863835429842,96.00982206672504
2016-08-24,108.44334105587444,96.23021076432367
2016-08-25,108.34584743118155,96.12792747308376
2016-08-26,108.38168598488025,96.26340541122497
2016-08-29,108.93781993462055,96.46792936973264
2016-08-30,108.57516571104969,96.35326433984862
2016-08-31,109.03462175534827,96.76027238841017
2016-09-01,108.68552587809809,96.77787829114996
2016-09-02,108.0546076133887,96.37063532874406
2016-09-05,108.1678380712801,96.38372878642444
2016-09-07,108.15161795859669,96.39371545700698
2016-09-08,108.97271073599306,96.36015178358782
2016-09-09,108.90835620838455,96.4422167647335
2016-09-12,108.68333092145538,96.46136163961577
2016-09-13,107.41151627891097,96.33661211834035
2016-09-14,106.68072058799501,96.34017314833898
2016-09-15,105.26723304959832,95.98108237013146
2016-09-16,107.54325745546694,95.86600062810494
2016-09-20,106.97455176581006,96.01370593518382
2016-09-21,106.47508139114554,96.31535127946206
2016-09-23,106.2171986204179,96.28033452667786
2016-09-26,105.75652364470876,96.41120580826733
2016-09-27,104.64613162537067,96.38552656875915
2016-09-28,104.7982726022086,96.55556613073975
2016-09-29,104.9371774262985,96.95028637715684
2016-09-30,105.22920804968285,97.21870331357918
2016-10-03,104.08295918270574,97.29758592535262
2016-10-04,104.23472271748501,97.39542307090731
2016-10-05,104.03026642353524,97.34331669369367
2016-10-06,103.92299893927238,97.45673867268813
2016-10-07,103.0506672080265,97.14090397646774
2016-10-11,102.65426154867507,97.02757677638374
2016-10-12,102.73399116051183,97.04645891434627
2016-10-13,102.38672912116218,97.14665787567311
2016-10-14,100.65891474155846,96.57512042725646
2016-10-17,100.2461480728356,96.5358221971648
2016-10-18,100.22067301248022,96.50518575714484
2016-10-19,98.9547992817928,96.384183772373
2016-10-20,98.82231337717306,96.39791462101574
2016-10-21,98.76005087570285,96.37669775958157
2016-10-24,98.4600041643218,96.32826574135001
2016-10-25,98.29789497012727,96.50768856861309
2016-10-26,98.34211699315044,96.51910027423763
2016-10-27,98.06217630587685,96.45293260401832
2016-10-28,97.96562202960015,96.52438366297987
2016-10-31,98.21233751652699,96.61794942607428
2016-11-01,98.38743987097477,96.75462648886992
2016-11-02,98.77297847989884,97.0692672582853
2016-11-04,98.84257481505617,97.1800785393189
2016-11-07,99.23977989608196,97.48857735627548
2016-11-08,99.36708915093863,97.44856750620232
2016-11-09,100.39932194479016,98.34876013002462
2016-11-10,100.8485314612822,98.52982424037404
2016-11-11,101.14987137419095,98.73873478928256
2016-11-14,100.72906421237863,98.64818997746553
2016-11-15,100.49420116984831,98.65277472796741
2016-11-16,100.58622153102364,98.70964508762148
2016-11-17,100.21792425526233,98.57124135577364
2016-11-18,100.3216692150057,98.62804272892383
2016-11-21,99.43433310379001,98.10850097898422
2016-11-22,98.72151164934768,98.14293628318644
2016-11-24,98.68724373128077,98.21195687178204
2016-11-28,99.16408092641647,98.39867557936998
2016-11-29,99.11164391908055,98.35243702169056
2016-11-30,98.86966938466406,98.41646298946128
2016-12-01,99.19311124084416,98.5229585703891
2016-12-02,119.23832912724605,98.4732573596156
2016-12-05,119.11234186038071,98.48715333875215
2016-12-06,118.81710304459081,98.61362987333706
2016-12-07,118.1120661310626,98.96843989326716
2016-12-08,117.97117022399075,98.97240663650985
2016-12-09,118.1504934944429,99.14978183485474
2016-12-12,117.92799041503716,99.28258827246864
2016-12-13,118.12796512260715,99.35872935382626
2016-12-14,118.00861294958148,99.3386650328808
2016-12-15,117.76380529432215,99.2010578208784
2016-12-16,117.48731967767382,99.19538218865357
2016-12-19,117.73640156702535,99.42150770512966
2016-12-20,117.74771014372942,99.36826967677105
2016-12-21,117.58776407014138,99.278359343514
2016-12-22,117.20180221266594,99.20171916420796
2016-12-26,116.99699140285901,99.24425741747564
2016-12-28,116.72988592779737,99.32044412683886
2016-12-29,116.34329038656129,99.35744287839687
2016-12-30,114.93151168194073,98.79184309924156
2017-01-04,115.86028438841207,99.11215476074818
2017-01-05,115.84450672262548,99.19419071237184
2017-01-06,115.71585649580904,99.27756390680597
2017-01-10,115.33168177888297,99.22746980168289
2017-01-11,115.45049653545553,99.33195871059824
2017-01-12,114.6367591149887,99.50980930527693
2017-01-13,113.90640471108897,99.50171589891477
2017-01-16,113.72059234400092,99.57032864801833
2017-01-18,113.42118273357647,99.4510399601723
2017-01-19,114.44839856099335,99.4412197495549
2017-01-20,114.22503685294221,99.48829536027318
2017-01-23,113.84726276571686,99.38625218766471
2017-01-24,113.48798150154015,99.29977350186901
2017-01-25,113.25084794058854,99.3980207368004
2017-01-26,112.74818120104591,99.46426460398601
2017-01-27,112.39973460046463,99.45537506209419
2017-01-30,111.92193781695663,99.44725217209466
2017-01-31,111.48402058114229,99.54097306559831
2017-02-01,110.87028027343113,99.68674197130707
2017-02-02,110.47890906907972,99.73473153836487
2017-02-03,109.89303411392385,99.81746529798748
2017-02-06,109.72729230875862,100.0622915624181
2017-02-07,107.55364391487574,99.4509418382507
2017-02-08,107.57340937024583,99.72075623781753
2017-02-09,106.71073641511569,99.76475494426177
2017-02-10,106.25182712262458,100.02482816400286
2017-02-13,105.39111563861003,100.04892254275984
2017-02-14,105.19356300615323,100.06600932399073
2017-02-15,104.53482471772922,99.96890816695219
2017-02-16,104.23225084840185,99.88186639741707
2017-02-17,104.26817956409619,99.89791830486435
2017-02-20,104.6337862796834,100.02711219038753
2017-02-22,104.1653459628831,100.14001149217971
2017-02-23,103.90091887299359,100.09864255705787
2017-02-24,103.7705056695944,100.20182147266507
2017-02-27,103.37924336664423,100.28053818224106
2017-02-28,102.427405141829,100.4268070504077
2017-03-01,100.67646763895972,100.40416650809226
2017-03-02,99.31465066424268,100.36238129165574
2017-03-03,98.02289269447839,100.42374798514909
2017-03-06,96.12966575571042,100.43620731340451
2017-03-07,95.62431724687362,100.33564412806675
2017-03-08,95.23135838348367,100.28007386207123
2017-03-09,95.02686002362859,100.28569292973667
2017-03-10,95.03561802378834,100.39129013556486
2017-03-13,94.64525538989906,100.37324867607101
2017-03-14,94.57800443079591,100.39003475511879
2017-03-15,93.89922009400914,100.27068205898085
2017-03-16,93.50815334401989,100.24101787787158
2017-03-17,92.67074710548737,100.32961369724104
2017-03-21,92.72813839372502,100.36863777042309
2017-03-22,92.10426657534005,100.49904037110869
2017-03-23,120.50769494775793,100.53869201403371
2017-03-24,120.98385094821613,100.72202708256906
2017-03-27,120.83415521276225,100.76289106572793
2017-03-28,120.4756244485653,100.82130576255794
2017-03-29,120.30289752458535,100.74806671233434
2017-03-30,119.88150191504944,100.66052831471436
2017-03-31,119.92110427478259,100.65387380162399
2017-04-03,118.8892953541148,100.6136839570924
2017-04-04,118.88167812986893,100.73633932349996
2017-04-05,118.81309377270638,100.78373953453237
2017-04-06,118.40553902547323,100.93162823500717
2017-04-07,117.9782479436879,100.90904183205731
2017-04-10,118.27240067159916,101.05317075329647
2017-04-11,117.35901612662929,100.8172793241363
2017-04-12,117.13173644067493,100.85727136039898
2017-04-13,117.23847965343138,100.99932418797512
2017-04-14,116.5088233554248,100.91549573463028
2017-04-18,116.5028925457909,100.93249683275346
2017-04-19,116.66635808868415,100.95577723964347
2017-04-20,115.16995600752948,100.91664689003254
2017-04-21,112.49927034624073,100.33334622172124
2017-04-24,111.62046785985119,100.25437873156362
2017-04-25,110.82996903344566,100.0161983306114
2017-04-26,110.6202155256232,99.97308876618277
2017-04-27,109.89333575505584,99.95502852792858
2017-04-28,108.16051870805765,99.55878184331449
2017-05-01,107.27900868983734,99.54734075213614
2017-05-02,103.94717045730933,98.65737803164662
2017-05-08,103.05308558321084,98.66177170130032
2017-05-09,102.664536595481,98.66985584933985
2017-05-10,102.22397440506849,98.61434682240775
2017-05-11,102.33153690324139,98.57700299335856
2017-05-12,101.77309200076938,98.69005001359437
2017-05-15,101.53831686451214,98.652351048876
2017-05-16,101.57513700365202,98.63302662843768
2017-05-17,97.99095199682858,97.50911660296455
2017-05-18,98.05029135282214,97.60108948667094
2017-05-19,97.91671494192207,97.61714296729386
2017-05-22,96.78355875484816,97.5414281140333
2017-05-23,95.44430281895144,97.47668578260702
2017-05-24,95.38434101029051,97.49844014961417
2017-05-25,93.89863960138528,97.13520931298875
2017-05-26,93.7361268434258,97.14982681311352
2017-05-29,93.13267705769326,97.09498780601547
2017-05-31,92.05798082638943,96.93679628600312
2017-06-01,92.03564996039994,97.06416152104867
2017-06-02,91.7512984913619,96.96129936318813
2017-06-05,91.49365517732221,96.97338349262276
2017-06-06,90.67263723844417,96.97925190006029
2017-06-07,90.4514498031887,96.88922153525866
2017-06-08,88.49266488502785,96.20814834790644
2017-06-09,88.57761353103734,96.31532270034081
2017-06-12,89.24022462210223,96.55320093705858
2017-06-13,88.87367960742587,96.51131959416702
2017-06-14,88.54272612907772,96.38506269220494
2017-06-15,88.42995196981411,96.48230623322463
2017-06-16,88.092373291104,96.40488528886786
2017-06-19,87.97136409991451,96.4576060948241
2017-06-20,87.75806643785532,96.46294434195245
2017-06-21,87.79880112845039,96.46052000549716
2017-06-22,86.94201338016765,96.22599991221216
2017-06-23,86.56975680613142,96.08684482692543
2017-06-26,86.514717064463,96.14152259615469
2017-06-27,86.49866479575266,96.1008372178254
2017-06-28,86.40874756167919,96.07022598567958
2017-06-29,85.29628268786922,96.08157715758635
2017-06-30,84.90005893203603,96.11864180945231
2017-07-03,84.78196117331909,96.12485948488685
2017-07-04,86.7750683658744,96.18628339019048
2017-07-06,85.99986480250051,96.06667931815505
2017-07-07,85.37414033390088,96.02955210007349
2017-07-10,85.22240156187064,96.08090359299293
2017-07-11,85.2953623011937,95.97177024448668
2017-07-12,82.75237153263902,95.32434941494627
2017-07-13,78.24964570637333,94.76801097002917
2017-07-14,77.26789300389656,94.69325893421903
2017-07-18,74.92618195240644,94.10054449841383
2017-07-19,74.16937861344954,94.03396292440956
2017-07-20,74.06365535466853,94.11704382390695
2017-07-21,73.27544171701359,94.10284323954379
2017-07-24,72.99869380436559,94.13129394393226
2017-07-25,72.51063977816392,94.17097972185631
2017-07-26,72.3345607772438,94.27273101005822
2017-07-27,70.85719251808058,94.19161806425168
2017-07-28,70.0303645298185,94.12665248646174
2017-07-31,69.61063110579862,94.1052785160479
2017-08-01,69.44706069708104,94.03077205464942
2017-08-02,69.49602407965857,93.98736000321198
2017-08-03,69.040997985832,93.87699104186952
2017-08-04,68.54897632206624,93.83587164275512
2017-08-07,71.33428319234952,93.80334141147549
2017-08-08,70.89209476561578,93.64278946428149
2017-08-09,64.57025376735598,90.84003590607142
2017-08-10,64.52317020629778,90.80512577536462
2017-08-11,63.90998664216536,90.73186628318443
2017-08-14,64.09783526090774,90.67131024600845
2017-08-15,63.9422099420489,90.61313025046331
2017-08-16,84.36012606103473,89.54148141027355
2017-08-17,83.70451032202574,89.56030620174732
2017-08-18,83.63089072084054,89.59167057388555
2017-08-21,77.75262560665288,88.48446048601016
2017-08-22,76.97776006550662,88.28075741190052
2017-08-23,77.07907098742648,88.37496156143987
2017-08-24,76.46457252904824,88.32141756248357
2017-08-25,74.7397429753218,87.8695524258051
2017-08-28,75.62719901821445,87.84236595651387
2017-08-29,75.29553287682036,87.78399697266786
2017-08-30,75.13370783982624,87.74789863508818
2017-08-31,74.30278750175472,87.70872348869256
2017-09-01,73.87821350125418,87.71669592159523
2017-09-04,73.22601108322527,87.73063220727008
2017-09-06,73.54738531222654,87.72933302464074
2017-09-07,72.27983607876293,87.45186722478552
2017-09-08,72.30956761530608,87.42106070772898
2017-09-11,71.02276172074178,87.20984456602277
2017-09-12,70.98380176186917,87.14437009460848
2017-09-13,70.41358200459536,87.08223416611912
2017-09-14,69.78451482279709,87.05005966028916
2017-09-15,69.3870459629909,86.87151386144623
2017-09-18,68.1796067989845,86.80414548073473
2017-09-19,69.01767482507987,87.08436391945104
2017-09-20,69.98555381396851,87.1033441622102
2017-09-21,69.66409988263081,87.03294883999273
2017-09-22,69.39024052744678,86.97460066102367
2017-09-25,69.71541587541788,87.06411731109424
2017-09-26,69.46174999736144,87.06138638974512
2017-09-27,69.41383629060338,87.0763470982813
2017-09-28,69.75331893186492,87.10669856928612
2017-09-29,69.80283487547706,87.13951813739719
2017-10-02,70.49832590322009,87.10450183423036
2017-10-03,70.96905598864811,87.17843846902966
2017-10-04,70.33646453945053,87.11045810056643
2017-10-05,69.55739380133157,87.10649422825112
2017-10-06,69.56946248942606,87.10130150088581
2017-10-09,68.98083995602808,87.0352906528279
2017-10-10,68.89326837791911,87.0074302450538
2017-10-11,68.57119281454156,87.04685323043249
2017-10-12,63.7406437081761,85.86542266106777
2017-10-13,63.36754361892671,85.95234400349268
2017-10-16,63.358322148295684,86.01957765605916
2017-10-17,63.154919311411085,86.04104003392047
2017-10-18,63.20511010788479,86.03620721139707
2017-10-19,62.8735168956379,86.02970275450434
2017-10-20,63.519252894589215,86.03477322887309
2017-10-23,63.8463790786343,86.0704180796687
2017-10-24,63.96976398075302,86.13583977209127
2017-10-25,64.05141070465226,86.24475005185678
2017-10-26,61.59540598435312,85.05148037477358
2017-10-27,61.74616887884085,85.08576907837534
2017-10-30,61.61208569178006,85.03850250038693
2017-10-31,61.95439705707386,85.07544964650532
2017-11-01,62.01601391221931,85.11835058637537
2017-11-02,61.83241599971498,85.0621695315567
2017-11-03,61.68873818340678,84.99950862468702
2017-11-06,61.6541281858113,85.12665487631286
2017-11-07,61.811298262847195,85.19693031308483
2017-11-08,62.063709797525036,85.24278841292396
2017-11-09,62.62116220339084,85.47605570049907
2017-11-10,62.31357638061298,85.46082096548102
2017-11-13,62.01110408386842,85.4769478751522
2017-11-14,60.932803011550966,85.37635727388854
2017-11-15,61.20302528253114,85.5492475046286
2017-11-16,60.482287238141154,85.5570680025341
2017-11-17,60.87988712272391,85.66471141551085
2017-11-20,59.41566803807891,85.85546905959917
2017-11-21,58.689118915858494,85.77287325532241
2017-11-22,58.98325866031733,86.02117794624768
2017-11-23,58.93548696234723,85.95909119839256
2017-11-27,61.13868765470254,86.6440127949041
2017-11-28,60.37364655342932,86.44835414811875
2017-11-29,60.504231529195295,86.40894724348385
2017-11-30,60.38463829883481,86.4261470673027
2017-12-01,61.415474650425516,86.44069277048528
2017-12-04,61.560578673984885,86.52201590708704
2017-12-05,59.56535983526773,85.89736407269022
2017-12-06,59.232600621816566,85.93898300022526
2017-12-07,59.34769655238763,85.95600594444649
2017-12-08,59.00467843199502,85.90995815196659
2017-12-11,58.8580216112041,85.95297221876457
2017-12-12,59.30842422625278,86.06910289752747
2017-12-13,58.85669770386593,85.94705948097905
2017-12-14,58.522081820161425,85.94682222797077
2017-12-15,57.53891418247677,85.90818986849153
2017-12-18,56.765132263767484,85.65441154923232
2017-12-19,56.19811383903151,85.61858104832821
2017-12-20,55.94234203470391,85.64681895267118
2017-12-21,55.585660150829085,85.60533465833447
2017-12-22,55.70597116188704,85.64219846229115
2017-12-25,55.80488031410304,85.59472376363627
2017-12-27,56.60930370164836,85.84853383044508
2017-12-28,55.84728204665465,85.78830452290562
2017-12-29,55.859799419372216,85.76916347042417
2018-01-01,55.82239676717168,85.70941482961635
2018-01-03,55.75522887525884,85.64979088164934
2018-01-04,55.683220010930846,85.6713300062421
2018-01-05,54.93625350502744,85.48711929929136
2018-01-08,54.61000130750673,85.4278971797489
2018-01-09,55.564122301727956,85.4234630147479
2018-01-10,54.66666374159139,85.39231604733428
2018-01-11,54.33117895389285,85.36324503276946
2018-01-12,54.14881260918515,85.38089303342849
2018-01-15,54.56595620804363,85.48415285995551
2018-01-17,54.177742194846054,85.4552020109826
2018-01-18,54.565461198912885,85.70854069606489
2018-01-19,54.559374497673595,85.71478179590973
2018-01-22,54.372326688146835,85.72077552837587
2018-01-23,52.07657931023665,84.70692048407676
2018-01-24,51.97018196589879,84.68112987115525
2018-01-25,51.95566901793329,84.72274244864586
2018-01-26,52.00202392181151,84.67961693082466
2018-01-29,52.09384230037189,84.66100237772716
2018-01-30,52.250041019218614,84.78987203340297
2018-01-31,52.52293878707798,84.93198776673178
2018-02-01,52.545664106163535,84.94581353133216
2018-02-02,52.334259241107844,84.88897803864919
2018-02-05,34.91221325094764,73.94870783255064
2018-02-06,35.1228795133972,74.13032200508849
2018-02-07,35.89422127561537,74.46902729730768
2018-02-08,35.9750884756541,74.5618631869568
2018-02-09,36.49665216962123,74.92322825069829
2018-02-12,36.80872279517192,74.87299476985787
2018-02-13,36.87298593770462,75.07356641226242
2018-02-14,36.8929579505403,75.11915635343303
2018-02-15,36.76425354244559,75.23997601634301
2018-02-16,36.48848427164276,75.14250063719096
2018-02-19,36.53074312313498,75.1801762888437
2018-02-21,36.59664225892693,75.15694963138533
2018-02-22,36.65496704773265,75.13687417518051
2018-02-23,36.272986530817946,74.95003023466377
2018-02-26,36.07762751476085,74.96531302336709
2018-02-27,35.735790976555826,74.9147714632138
2018-02-28,35.4002815783398,74.68915810909924
2018-03-01,34.89618869935641,74.51149444712364
2018-03-02,34.425103448455914,74.32725643617245
2018-03-05,34.371244673271775,74.40690455328495
2018-03-06,34.52577302223687,74.4632993518936
2018-03-07,34.356862769405765,74.36402619826455
2018-03-08,34.133624210149016,74.32707260489303
2018-03-09,34.145719846852636,74.35029392355143
2018-03-12,34.413707346162376,74.40246211445566
2018-03-13,34.37137508134129,74.36319402816923
2018-03-14,34.265923302827154,74.33719551131698
2018-03-15,33.90652156426313,74.26935190624178
2018-03-16,33.84763131631608,74.24672957335139
2018-03-19,33.58831295125707,74.14897099527292
2018-03-20,33.740385266179366,74.15026509640545
2018-03-21,33.63357372754244,74.10222475116412
2018-03-22,33.34957521428339,74.05918640552035
2018-03-23,33.844908026613176,74.28199346257992
2018-03-26,33.72746577864582,74.32784584471042
2018-03-27,30.547660654845888,71.40248949196217
2018-03-28,30.29229937740775,71.41997503332634
2018-03-29,30.15663617320949,71.40085905102934
2018-03-30,30.128502119873808,71.43464630559953
2018-04-03,30.372661425050115,71.49821377247184
2018-04-04,30.37677154400624,71.4584034928352
2018-04-05,30.417396451357643,71.48072569376365
2018-04-06,30.45252152338889,71.48099651711229
