date,eta,ic,rolling_ic,cs_var,mode
2023-01-11,0.8,0.2377450980392157,0.11391474599174584,0.0,ic
2023-01-12,0.8,0.2034313725490196,0.1137591281890692,0.0,ic
2023-01-13,0.8,-0.40343355222364174,0.10011919318645306,0.0,ic
2023-01-16,0.7648038713166412,-0.31617647058823534,0.09296077426332824,0.0,ic
2023-01-18,0.7482694797822498,-0.12990196078431374,0.08965389595644994,0.0,ic
2023-01-19,0.7101431181264763,-0.10049019607843139,0.08202862362529527,0.0,ic
2023-01-20,0.6400039470865543,-0.2857143394167433,0.06800078941731086,0.0,ic
2023-01-23,0.6571241721231855,0.04659718840273066,0.07142483442463712,0.0,ic
2023-01-24,0.6656831512704,0.25000000000000006,0.07313663025408002,0.0,ic
2023-01-25,0.6958341005389964,0.21813725490196081,0.07916682010779928,0.0,ic
2023-01-26,0.7419358745819469,0.10784313725490197,0.08838717491638938,0.0,ic
2023-01-27,0.7224836492473685,0.2573529411764706,0.08449672984947372,0.0,ic
2023-01-30,0.6959989539167416,-0.18137254901960786,0.07919979078334832,0.0,ic
2023-01-31,0.7421007279596923,0.3872549019607844,0.08842014559193845,0.0,ic
2023-02-01,0.7166183127713946,0.24754901960784317,0.08332366255427893,0.0,ic
2023-02-02,0.7282896479721417,0.07598039215686275,0.08565792959442833,0.0,ic
2023-02-03,0.7425818439464354,0.286764705882353,0.08851636878928709,0.0,ic
2023-02-06,0.7530860456271077,-0.02696078431372549,0.09061720912542154,0.0,ic
2023-02-07,0.7678697368813872,0.056372549019607844,0.09357394737627743,0.0,ic
2023-02-08,0.7877110067226569,0.10049019607843139,0.0975422013445314,0.0,ic
2023-02-09,0.7634250170278827,-0.16666666666666669,0.09268500340557655,0.0,ic
2023-02-10,0.7690661623749104,0.13235294117647062,0.09381323247498209,0.0,ic
2023-02-13,0.7466961032401453,-0.04166666666666667,0.08933922064802909,0.0,ic
2023-02-14,0.7217972548118852,0.02450980392156863,0.08435945096237703,0.0,ic
2023-02-15,0.6892075595920852,-0.2622549019607843,0.07784151191841705,0.0,ic
2023-02-16,0.6711169900309274,0.1985294117647059,0.07422339800618548,0.0,ic
2023-02-17,0.6824962435961027,0.14950980392156862,0.07649924871922055,0.0,ic
2023-02-20,0.659931662207992,0.002450980392156863,0.0719863324415984,0.0,ic
2023-02-22,0.6846359883829064,0.2573529411764706,0.07692719767658128,0.0,ic
2023-02-24,0.6592629170631663,0.11764705882352941,0.07185258341263326,0.0,ic
2023-02-27,0.6588738725564747,0.056372549019607844,0.07177477451129494,0.0,ic
2023-02-28,0.6853288990115012,0.37500000000000006,0.07706577980230024,0.0,ic
2023-03-01,0.6924253225408763,0.16421568627450983,0.07848506450817525,0.0,ic
2023-03-02,0.7011788239414365,0.05147058823529412,0.0802357647882873,0.0,ic
2023-03-03,0.691647233527493,0.10539215686274511,0.07832944670549861,0.0,ic
2023-03-06,0.7426120639040882,0.411764705882353,0.08852241278081764,0.0,ic
2023-03-07,0.6875622662072317,-0.10539215686274511,0.07751245324144634,0.0,ic
2023-03-08,0.6885348774739606,-0.019607843137254905,0.07770697549479214,0.0,ic
2023-03-09,0.7146142212710676,0.27467816321609656,0.0829228442542135,0.0,ic
2023-03-10,0.6862139722825833,-0.012254901960784315,0.07724279445651665,0.0,ic
2023-03-13,0.7113073429641892,0.11029411764705883,0.08226146859283784,0.0,ic
2023-03-14,0.6840742274957796,0.2720588235294118,0.07681484549915593,0.0,ic
2023-03-15,0.7305650460454218,0.7549019607843138,0.08611300920908435,0.0,ic
2023-03-16,0.6513944889336881,-0.36764705882352944,0.07027889778673763,0.0,ic
2023-03-17,0.6556526234097043,0.4926470588235295,0.07113052468194087,0.0,ic
2023-03-20,0.6476772110225273,-0.03431372549019608,0.06953544220450544,0.0,ic
2023-03-22,0.6710198814240211,0.14705882352941177,0.07420397628480424,0.0,ic
2023-03-23,0.6644061248102646,0.18382352941176472,0.07288122496205292,0.0,ic
2023-03-24,0.7103415319240676,0.4500307406263725,0.08206830638481351,0.0,ic
2023-03-27,0.6838865054690413,-0.4460784313725491,0.07677730109380825,0.0,ic
2023-03-28,0.7291201471563171,0.42156862745098045,0.08582402943126341,0.0,ic
2023-03-29,0.6913828300072351,0.19607843137254904,0.07827656600144703,0.0,ic
2023-03-30,0.6439194001908641,-0.08823529411764706,0.06878388003817283,0.0,ic
2023-03-31,0.6758210497395725,0.18382352941176472,0.07516420994791449,0.0,ic
2023-04-03,0.7415695713704471,0.27941176470588236,0.08831391427408943,0.0,ic
2023-04-04,0.6959540433097504,-0.573529411764706,0.0791908086619501,0.0,ic
2023-04-05,0.66230169348093,-0.26960784313725494,0.07246033869618601,0.0,ic
2023-04-06,0.6368192782926325,-0.11764705882352941,0.0673638556585265,0.0,ic
2023-04-07,0.691869075989489,0.43627450980392163,0.0783738151978978,0.0,ic
2023-04-11,0.6683318833346493,-0.42892156862745107,0.07366637666692986,0.0,ic
2023-04-12,0.626509598865306,0.12254901960784316,0.06530191977306118,0.0,ic
2023-04-13,0.6331233554790627,-0.17647058823529413,0.06662467109581253,0.0,ic
2023-04-14,0.6233972428117736,-0.21813725490196081,0.0646794485623547,0.0,ic
2023-04-17,0.6039450174771952,-0.007352941176470588,0.060789003495439045,0.0,ic
2023-04-18,0.6025833617037746,0.18627450980392157,0.060516672340754925,0.0,ic
2023-04-19,0.6363525978746518,0.022058823529411766,0.06727051957493038,0.0,ic
2023-04-20,0.6459719648886845,-0.19497244621142565,0.0691943929777369,0.0,ic
2023-04-21,0.6043442026726868,-0.6544117647058824,0.06086884053453738,0.0,ic
2023-04-24,0.6457774426353386,0.42156862745098045,0.06915548852706774,0.0,ic
2023-04-25,0.7244755928224751,0.7058823529411765,0.08489511856449503,0.0,ic
2023-04-26,0.6871250534378825,-0.42401960784313725,0.07742501068757651,0.0,ic
2023-04-27,0.6809003413308174,0.17156862745098042,0.07618006826616348,0.0,ic
2023-04-28,0.6628097717696597,-0.009803921568627453,0.07256195435393194,0.0,ic
2023-05-01,0.645497291221885,-0.11029411764705883,0.069099458244377,0.0,ic
2023-05-02,0.6067873628060743,-0.2303921568627451,0.06135747256121484,0.0,ic
2023-05-08,0.6075654518194573,-0.17156862745098042,0.061513090363891465,0.0,ic
2023-05-09,0.5534882653893296,-0.29411764705882354,0.05069765307786594,0.0,ic
2023-05-10,0.5318962952679478,-0.02450980392156863,0.046379259053589555,0.0,ic
2023-05-11,0.5534882653893296,0.34803921568627455,0.05069765307786593,0.0,ic
2023-05-12,0.5239208828807707,-0.08578431372549021,0.04478417657615414,0.0,ic
2023-05-15,0.5264496721742657,0.004901960784313726,0.045289934434853164,0.0,ic
2023-05-16,0.4906575775586418,-0.39460784313725494,0.038131515511728366,0.0,ic
2023-05-17,0.43833109140862625,-0.5588235294117647,0.027666218281725247,0.0,ic
2023-05-18,0.47334509701086713,0.27450980392156865,0.03466901940217342,0.0,ic
2023-05-19,0.49863298994581884,0.45098039215686275,0.039726597989163774,0.0,ic
2023-05-22,0.4970768119190526,-0.06127450980392158,0.03941536238381052,0.0,ic
2023-05-23,0.5114714586666406,0.2058823529411765,0.04229429173332811,0.0,ic
2023-05-24,0.5077755358530707,-0.3088235294117647,0.041555107170614135,0.0,ic
2023-05-25,0.5237263606274248,0.3995098039215687,0.044745272125484965,0.0,ic
2023-05-26,0.49746585642574415,-0.18137254901960786,0.03949317128514883,0.0,ic
2023-05-29,0.5287839392144151,0.3970588235294118,0.045756787842883034,0.0,ic
2023-05-31,0.5025234350127344,-0.07352941176470588,0.04050468700254689,0.0,ic
2023-06-01,0.5169180817603225,0.29901960784313725,0.043383616352064495,0.0,ic
2023-06-02,0.51010980289322,-0.029411764705882353,0.04202196057864401,0.0,ic
2023-06-05,0.4891013995318755,0.11029411764705883,0.0378202799063751,0.0,ic
2023-06-06,0.508359102613108,0.4068627450980392,0.041671820522621604,0.0,ic
2023-06-07,0.4640080288502696,-0.5073529411764706,0.032801605770053914,0.0,ic
2023-06-08,0.41965695508743106,-0.4534313725490197,0.02393139101748622,0.0,ic
2023-06-09,0.402733519046348,0.1985294117647059,0.02054670380926961,0.0,ic
2023-06-12,0.4029280412996938,-0.10294117647058824,0.020585608259938756,0.0,ic
2023-06-13,0.4048732638331516,0.004901960784313726,0.02097465276663032,0.0,ic
2023-06-14,0.4499890647606011,0.8431372549019609,0.029997812952120225,0.0,ic
2023-06-15,0.47119199037529147,0.25490196078431376,0.0342383980750583,0.0,ic
2023-06-16,0.48266880332269263,0.25490196078431376,0.03653376066453853,0.0,ic
2023-06-19,0.496674405563589,0.44852941176470595,0.0393348811127178,0.0,ic
2023-06-21,0.43637250702639635,-0.004901960784313726,0.027274501405279275,0.0,ic
2023-06-22,0.460882310947965,-0.058823529411764705,0.032176462189593004,0.0,ic
2023-06-23,0.40641608001114576,-0.1936274509803922,0.02128321600222916,0.0,ic
2023-06-26,0.4192545487319675,0.12745098039215688,0.023850909746393503,0.0,ic
2023-06-27,0.3896871662234085,-0.22549019607843138,0.0179374332446817,0.0,ic
2023-06-28,0.3998023233973892,0.31127450980392163,0.019960464679477846,0.0,ic
2023-06-29,0.36933769879118783,0.06617647058823531,0.013867539758237573,0.0,ic
2023-06-30,0.40668597143357815,0.02450980392156863,0.02133719428671563,0.0,ic
2023-07-03,0.3535813962701794,-0.24754901960784317,0.01071627925403589,0.0,ic
2023-07-04,0.3389922272692457,0.012254901960784315,0.007798445453849147,0.0,ic
2023-07-06,0.3703103100579167,0.30637254901960786,0.014062062011583349,0.0,ic
2023-07-07,0.37984190047186006,0.303921568627451,0.01596838009437201,0.0,ic
2023-07-10,0.37964737821851424,0.27696078431372556,0.015929475643702857,0.0,ic
2023-07-11,0.393263935952719,-0.40196078431372556,0.018652787190543814,0.0,ic
2023-07-12,0.3985160367930552,-0.2034313725490196,0.019703207358611044,0.0,ic
2023-07-13,0.4247765409947359,0.2132352941176471,0.02495530819894718,0.0,ic
2023-07-14,0.3919022801792986,0.022058823529411766,0.01838045603585972,0.0,ic
2023-07-18,0.4453958998493889,0.24509803921568632,0.02907917996987778,0.0,ic
