ir,pit_percentile,daily_return,next_return
16.354365496488896,34.523809523809526,0.008258194003594716,0.002604937545582315
16.436710608157718,36.11111111111111,0.002604937545582315,0.010159307222586424
16.33474774911739,33.33333333333333,0.010159307222586424,0.0017330729827678567
16.30006204704941,32.93650793650794,0.0017330729827678567,0.016869879186554172
16.196524423317634,30.952380952380953,0.016869879186554172,0.015519716034840052
16.285457680781725,31.746031746031743,0.015519716034840052,0.019153390142865084
16.273971898494004,31.349206349206348,0.019153390142865084,0.00017533269742385916
16.34756099500929,33.33333333333333,0.00017533269742385916,0.004326024222733673
16.26775976899035,30.555555555555557,0.004326024222733673,0.0033571386609981416
16.189820663821806,28.968253968253972,0.0033571386609981416,0.004109618513457898
16.10692019256187,28.57142857142857,0.004109618513457898,0.0005714524169456218
16.025153082715065,26.984126984126984,0.0005714524169456218,0.0063117294254794575
15.909582385240933,26.190476190476193,0.0063117294254794575,0.004902477413859128
15.876822433790025,25.396825396825395,0.004902477413859128,0.0011204608222768542
15.799426218589526,25.0,0.0011204608222768542,0.0063010041524977755
15.698766050152589,23.41269841269841,0.0063010041524977755,0.009229343623392752
15.734099288432462,23.809523809523807,0.009229343623392752,0.008262733706401681
15.745503483748468,23.809523809523807,0.008262733706401681,0.0030097425314294882
15.701371468513274,22.61904761904762,0.0030097425314294882,0.002825645222861499
15.618195956139198,20.238095238095237,0.002825645222861499,0.007314285993524395
15.528461376401605,17.063492063492063,0.007314285993524395,0.007211455911939181
15.479379037904858,15.873015873015872,0.007211455911939181,0.003022323813065747
15.435967114587248,15.079365079365079,0.003022323813065747,0.00564568955307788
16.074269638667822,27.380952380952383,0.00564568955307788,0.0074068487195419605
16.115679222337178,28.57142857142857,0.0074068487195419605,0.004823149307982246
16.06230545009244,26.58730158730159,0.004823149307982246,0.005753218554977034
16.025107371828334,25.396825396825395,0.005753218554977034,0.004209730812785381
16.00121999818283,25.0,0.004209730812785381,-0.002485839732492232
15.920469853232921,24.206349206349206,-0.002485839732492232,0.0009398902140702074
15.813729569330002,22.61904761904762,0.0009398902140702074,0.013465419194578705
15.711118613967624,20.238095238095237,0.013465419194578705,-0.0007683031353086661
15.716932866069872,20.238095238095237,-0.0007683031353086661,0.013753644546026485
15.590590895930557,14.285714285714285,0.013753644546026485,0.006069439907504207
15.59139266879184,14.285714285714285,0.006069439907504207,0.011445184231095522
15.53022567596838,12.698412698412698,0.011445184231095522,0.009309279464730567
15.540309292563986,13.095238095238097,0.009309279464730567,0.013504846709452636
