trade_date,long_pnl,short_pnl,long_gross,short_gross
2017-11-27,0.04860798920117615,0.0016631879398510566,1.0,1.0
2017-11-28,-0.0010404069137736737,-0.00026947099162017996,1.0,1.0
2017-11-29,0.0011757627915812093,0.00017769929552496932,1.0,1.0
2017-11-30,0.00497720501644368,0.003846626766187641,1.0,1.0
2017-12-01,0.0,0.007572951676449903,1.0,1.0
2017-12-04,0.0057977310303268074,0.0023560843412000973,1.0,1.0
2017-12-05,-0.004619376595800279,0.004178383381408182,1.0,1.0
2017-12-06,0.003947347029507478,0.0027650113370258494,1.0,1.0
2017-12-07,0.0078610028134821,-0.0016525678757756807,1.0,1.0
2017-12-08,0.004103448165964055,-0.0005631559908275846,1.0,1.0
2017-12-11,0.006221852048783973,-0.0003451260560610735,1.0,1.0
2017-12-12,0.003344465409279416,0.007945821018083084,1.0,1.0
2017-12-13,-0.002540553396462531,0.0019764032849223213,1.0,1.0
2017-12-14,-0.001232970420288674,0.005566802891183808,1.0,1.0
2017-12-15,0.002380573526663642,-0.0007708508884192824,1.0,1.0
2017-12-18,-0.0010214165939785166,-0.0015329225157383745,1.0,1.0
2017-12-19,5.214204342683898e-05,0.0020489583720771144,1.0,1.0
2017-12-20,0.005914874884374759,-0.0011432667927214384,1.0,1.0
2017-12-21,0.0007744336322943193,0.000522893276602668,1.0,1.0
2017-12-22,0.0005783483392113346,0.003031676360209381,0.9999999999999999,1.0
2017-12-25,0.00140043477798403,0.0001288547819183097,1.0,1.0
2017-12-27,0.02119119426937666,0.0033135259920119,1.0,1.0
2017-12-28,0.00021199911064738778,0.0016713472145850163,1.0,1.0
2017-12-29,0.0005549874692532299,0.0032936453835210105,1.0,1.0
2018-01-01,0.0,0.0,1.0,1.0
2018-01-03,0.0,0.0,0.9999999999999999,1.0
2018-01-04,0.0037669908292042335,0.0031773308628122764,1.0,1.0
2018-01-05,0.00670253979731917,-0.006937688330055361,1.0,1.0
2018-01-08,0.0,0.0,1.0,1.0
2018-01-09,0.0,0.005578842760761316,1.0,1.0
2018-01-10,-0.0021708687328077067,-0.002008531326041646,1.0,1.0
2018-01-11,0.0013005551398298893,-0.0007067495345692026,1.0,1.0
2018-01-12,-0.006239529632095987,0.006409779247066668,0.9999999999999999,1.0
2018-01-15,0.005708470752631034,0.006876186388055705,1.0,1.0
2018-01-17,0.000927222829378838,0.003792394847176461,1.0,1.0
2018-01-18,0.006512538000846272,0.01468365714073301,1.0,1.0
2018-01-19,0.004507978047767256,0.0020421070174221237,1.0,1.0
2018-01-22,0.0036587775657701397,-0.0007200531849399722,1.0,1.0
2018-01-23,-0.0003873275783201759,-0.0034049147067758655,1.0,1.0
2018-01-24,-0.002673663887319094,0.005551679115452164,1.0,1.0
2018-01-25,0.005016542312356196,0.007194021454447074,1.0,1.0
2018-01-26,-0.0009763932400640396,0.008528980736412586,1.0,0.9999999999999999
2018-01-29,-0.007388310718458244,0.01394717176684758,1.0,1.0
2018-01-30,0.004046031326917726,0.0040987285103466714,1.0,0.9999999999999999
2018-01-31,0.011228231534091946,0.003365541424874891,1.0,1.0
2018-02-01,0.001972690046487739,0.003445369763630345,1.0,1.0
2018-02-02,-0.0005734764480165285,-0.00010123818032557513,1.0,1.0
2018-02-05,-0.02616966195352699,0.0,1.0,1.0
2018-02-06,0.008378876627438695,0.006903518890785945,1.0,1.0
2018-02-07,0.004752614588764181,0.023784802097457623,1.0,1.0
2018-02-08,0.01082616276534356,0.001655777301782685,1.0,1.0
2018-02-09,0.013768786804411789,0.0005271720212463282,0.9999999999999999,1.0
2018-02-12,0.0,0.0,1.0,1.0
2018-02-13,-0.0025969108399589427,0.019685575865192748,1.0,1.0
2018-02-14,0.004079907435381256,0.0033873864344235814,1.0,1.0
2018-02-15,0.012636009356972074,7.799788417143898e-05,1.0,1.0
2018-02-16,0.0,-0.000817983934960473,1.0,1.0000000000000002
2018-02-19,0.008097108348574637,-0.0007070006283431062,1.0,0.9999999999999999
2018-02-21,-0.00040361083672707445,0.0036627198858839834,1.0,1.0
2018-02-22,0.004598812919223826,-3.78075175552692e-05,1.0,1.0
2018-02-23,0.0,-0.0022581012056285205,1.0,1.0
2018-02-26,0.005213448750405974,-0.0027569108973348796,1.0,1.0
2018-02-27,-8.894227501139108e-05,0.0005342259572519533,1.0,1.0
2018-02-28,-0.0026868887153498884,0.008319436144171551,1.0,1.0
2018-03-01,-0.00637042234519368,0.0030551591826590637,1.0,1.0
2018-03-02,-0.0017628634068422742,0.0018888273142792958,1.0,1.0
2018-03-05,0.0013964472277289083,0.00839617608635651,1.0,1.0
2018-03-06,-0.0023088903001597825,0.011209789685001564,1.0,1.0
2018-03-07,-0.004268970026343895,0.0,1.0,1.0
2018-03-08,-0.0020623198332480833,0.0029529343523009843,1.0,1.0
2018-03-09,0.002390476204319107,0.0043349750151175535,0.9999999999999999,0.9999999999999999
2018-03-12,0.004062214870262659,0.006618161890692447,0.9999999999999999,1.0
2018-03-13,0.005443767203903152,-0.005279287811256887,1.0,1.0
2018-03-14,0.002094352170875108,0.0,0.9999999999999999,1.0
2018-03-15,0.0002351730556918422,0.0022752037481271904,1.0,1.0
2018-03-16,0.00140529451597537,0.0009364421168438507,1.0,1.0
2018-03-19,-0.0028042064579377243,-0.00025258612002488517,1.0,1.0
2018-03-20,0.0014902094816705866,0.004011770416234089,1.0,1.0
2018-03-21,0.0,0.0,1.0,0.9999999999999999
2018-03-22,-0.006179540852799777,0.002492806556535716,0.9999999999999999,1.0
2018-03-23,-0.014132345522999216,0.031556767538508515,1.0,1.0
2018-03-26,0.00856775660700266,0.001199543221407869,1.0,1.0
2018-03-27,0.010080713205401074,-0.016003544853146683,1.0,1.0
2018-03-28,0.001611972013517327,-0.0029427567139253706,1.0,1.0
2018-03-29,-0.0021605260658073807,0.0036804626557282627,0.9999999999999999,1.0
2018-03-30,0.007835476637818112,0.0001917005672345948,1.0,0.9999999999999999
2018-04-03,0.0020362367906418444,0.007944066283364646,1.0,1.0
2018-04-04,-0.0024065761303003062,0.0020557256289867746,1.0,1.0
2018-04-05,0.005994878641835656,-0.0011173506540430008,1.0,1.0
2018-04-06,0.005196844663817965,0.0,1.0,1.0
2018-04-09,-0.0013953670765194561,-0.0031867622370796485,0.9999999999999999,1.0
2018-04-10,0.006580770317965319,-0.002231950678751686,0.9999999999999999,1.0
2018-04-11,-0.006868263337204866,0.0006082215332082941,1.0,1.0
2018-04-12,-0.0015597983913025145,0.00331681126612745,1.0,1.0
2018-04-13,0.0037032629834685,0.0028867101168428395,1.0,1.0
2018-04-16,0.007386030514469654,-0.008854440642378753,1.0,0.9999999999999999
2018-04-17,0.0017280852364295594,0.0,1.0,1.0
2018-04-18,0.002023584027250138,-0.0041450856908742855,1.0,1.0
2018-04-19,0.010507630798576311,0.00132267487845905,1.0,1.0
2018-04-20,0.00017746168632556885,-0.00022086405484823834,1.0,0.9999999999999999
2018-04-23,0.0002633189462654191,0.002045718761181637,1.0,1.0
2018-04-24,0.0013023323758349053,-0.004745884416089252,1.0,1.0
2018-04-25,0.006973448044280925,0.00021148780617097503,1.0,1.0
2018-04-26,-0.00042794561919061084,-0.0008119882138206476,1.0,1.0
2018-04-27,0.0007678298799694738,0.004283362576140451,1.0,1.0
2018-04-30,0.0,0.0,1.0,1.0
2018-05-01,0.003975151012531145,-0.008602498601551241,0.9999999999999999,1.0
2018-05-02,0.0,0.013474003576109266,1.0,1.0
2018-05-03,0.0,0.0,1.0,1.0
2018-05-04,0.0,0.0,0.9999999999999999,1.0
2018-05-07,0.0008776844326642406,-0.00042447464095253463,1.0,1.0
2018-05-08,0.0,-0.0021161960252688455,1.0,1.0
2018-05-09,-0.00030877461841156604,9.819844561219856e-05,1.0,1.0
2018-05-10,0.0,-0.0003039716503245589,1.0,1.0
2018-05-11,0.008234289921420028,0.00048121187593478775,1.0,0.9999999999999999
2018-05-14,0.012690808967097943,0.0001969598563584603,1.0,1.0
2018-05-15,-0.0017162015274171986,-0.000980106788105228,1.0,1.0
2018-05-16,0.0037117662971824054,0.0033564466532807454,1.0,1.0
2018-05-17,0.00052673402920259,-0.0031324988925297828,1.0,1.0
2018-05-18,-0.0006272512201468619,-0.003587714955119223,1.0,1.0
2018-05-21,0.00498867394360904,-0.000358370933079965,1.0,1.0
2018-05-22,0.0008728564843842615,0.005770931163728371,1.0,1.0
2018-05-23,-0.0003379850682763778,0.003064407827196484,1.0,1.0
2018-05-24,-0.0033274374062755487,0.005889491011636285,1.0,1.0
2018-05-25,-0.0008687442233155936,0.006003099187780639,1.0,1.0
2018-05-28,0.0005222404113380315,0.0020304131100782846,1.0,1.0
2018-05-30,-0.0069767681376335525,-0.0008585961356291273,1.0,1.0
2018-05-31,0.00456616037751075,0.006231475412687912,1.0,1.0
2018-06-01,-0.0006847754563477736,-0.004253504497852079,1.0,0.9999999999999999
2018-06-04,0.002293751735603412,-0.005409263264948945,1.0,1.0
2018-06-05,0.008738690069150052,0.0018579780342523472,1.0,1.0
2018-06-06,-0.0010822046303955615,0.003442144937468921,1.0,1.0
2018-06-07,0.005992537064806564,0.0019749560360254204,1.0,1.0
2018-06-08,0.005814605697489987,0.0004849111987733683,1.0,1.0
2018-06-11,0.0007873693312524964,0.002340156807829636,1.0,1.0
2018-06-12,0.0021178707198739846,0.00102909967471429,1.0,1.0
2018-06-13,0.004901932424555746,-0.00044393041747182397,1.0,1.0
2018-06-14,0.0,0.0069977466426140176,1.0,1.0
2018-06-15,0.0005963189086206008,0.0032080120285516594,1.0,1.0
2018-06-18,-0.0050305235746349935,0.013514684949454802,1.0,1.0
2018-06-19,-0.010194691175303756,0.013231685340195688,1.0,1.0
2018-06-20,0.0006096316592675337,0.012424991192845567,1.0,1.0
2018-06-21,-0.001458503257593969,-0.00023151871423964963,1.0,1.0
2018-06-22,0.0029240351779442914,0.006539471942955376,1.0,1.0
2018-06-25,0.011114450402458306,0.013663086762048398,1.0,1.0
2018-06-26,0.010715428657334217,-0.0009565963951028347,1.0,1.0
2018-06-27,-0.0017707800929608636,-0.018208501978124562,1.0,1.0
2018-06-28,0.0027164305536465034,-0.00047730204702532177,1.0,1.0
2018-06-29,-0.0040529409824098545,0.0027950197632401496,1.0,1.0
2018-07-02,-0.014748318159227405,0.01665341430588988,1.0,0.9999999999999999
2018-07-03,-0.0010671356640575727,0.008697488322526713,1.0,1.0
2018-07-04,0.0006112622534377244,-0.0041774108804828805,1.0,1.0
2018-07-06,0.004569072305636868,0.00038064025961511057,1.0,1.0
2018-07-09,0.005787290169383993,-0.005765053749131554,1.0,1.0
2018-07-10,0.012114650466211062,0.002613420280726507,1.0,1.0
2018-07-11,-0.006647496396318684,-3.57134364043956e-05,1.0,1.0
2018-07-12,0.0023332008456243237,-0.00048010961509702084,1.0,1.0
2018-07-13,0.00015902032413141074,-0.005344081744767209,1.0,0.9999999999999999
2018-07-16,0.0,0.0,1.0,1.0
2018-07-17,-0.0012417883059136952,-0.004325231330542599,1.0,1.0
2018-07-18,0.0003382197444975128,0.005837591602347635,1.0,1.0
2018-07-19,0.0007535363719668461,-0.01589123600204388,0.9999999999999999,1.0
2018-07-20,-0.0022458333394059604,0.004526386417269973,1.0,1.0
2018-07-23,7.787721736031222e-05,-0.008459012541446004,1.0,1.0
2018-07-24,0.0008248830094651192,-0.0012063759147839602,1.0,1.0
2018-07-25,0.006845620932343914,-0.0028087356715152598,1.0,0.9999999999999999
2018-07-26,0.0,-0.002145243162776117,1.0,1.0
2018-07-27,0.0008308068948116843,0.0025243303532195274,1.0,1.0
2018-07-30,-0.003622363730771765,-0.0017822807760424005,1.0,1.0
2018-07-31,-0.0015140116576967334,0.0031321135188528406,1.0,1.0
2018-08-01,0.003556900562017989,-0.01130290710670591,1.0,1.0
2018-08-02,-0.0069083104187231716,0.009107289759092118,1.0,0.9999999999999999
2018-08-03,-0.007735531855285627,0.007116640555718963,1.0,1.0
2018-08-06,-0.001219783436114695,0.00462805354351031,1.0,1.0
2018-08-07,0.0020531707870143833,-0.000636904175294125,1.0,1.0
2018-08-08,-0.011842063755486567,-0.0022670927879577763,0.9999999999999999,1.0
2018-08-09,-0.0012183045063824927,0.0009029524108844725,1.0,1.0
2018-08-10,-0.010012068745262817,0.01316398128262412,1.0,1.0
2018-08-13,-0.014123699882350123,0.003889382849147343,0.9999999999999999,1.0
2018-08-14,0.0038708829292561893,5.0736122155433674e-05,1.0,1.0
2018-08-15,-0.005008494149567076,0.014453522204899117,1.0,1.0
2018-08-16,0.008478489944893728,-0.0008166647678277269,0.9999999999999999,1.0
2018-08-17,0.008637413084975015,0.0006643850652878728,1.0,1.0
2018-08-20,0.0031243055574107694,0.0038435750237053525,1.0,1.0
2018-08-21,-0.001715128884655253,0.0008537034233337486,0.9999999999999999,1.0
2018-08-22,0.00262146954512485,-0.0016547878045262109,1.0,1.0
2018-08-23,0.0,0.0,1.0,1.0
2018-08-24,0.0017519426985893078,-0.0011912433997218713,1.0,1.0
2018-08-27,0.001579110169629962,-0.007425857065275599,1.0,1.0
2018-08-28,-0.0006056981274643365,0.006168639840473222,1.0,1.0
2018-08-29,0.0,-0.00046675121143830876,1.0,1.0
2018-08-30,-0.0022054912420042365,0.0027546923605885846,0.9999999999999999,1.0
2018-08-31,0.005405311159516112,0.005597092870035957,1.0,1.0
2018-09-03,-0.0021429502529628193,0.0016094712055568655,1.0,1.0
2018-09-05,-0.0033058893599930248,0.0,1.0,1.0
2018-09-06,-0.002336287158027728,0.0,1.0,1.0
2018-09-07,0.0013397856882484704,-0.0027697153374678677,1.0,1.0
2018-09-10,0.009057573261256044,-0.0014950314917969044,1.0,1.0
2018-09-11,0.004456730196698231,0.0019868065729439183,1.0,1.0
2018-09-12,-0.0008801983780047986,0.0011190395091328254,1.0,1.0
2018-09-13,0.002289818156183483,-0.007634751073800231,1.0,1.0
2018-09-14,0.007189817731281047,-0.0005425897659579523,1.0,1.0
2018-09-17,0.0,0.0,1.0,1.0
2018-09-18,0.019861000876054115,-0.005356461579129305,1.0,1.0
2018-09-19,0.0,-0.004389016393867681,1.0,1.0
2018-09-20,0.004044544421458445,-0.005427835038781637,1.0,1.0
2018-09-21,-0.0003134587925084382,-0.01300934092189609,1.0,1.0
2018-09-24,0.0,0.0,1.0,1.0
2018-09-25,0.009243404050860445,-0.000638432482720587,1.0,1.0
2018-09-26,0.004349200908903289,-0.003377396941607702,1.0,1.0
2018-09-27,-0.000875661775403161,0.008573337973938881,1.0,1.0
2018-09-28,0.0,0.011196983405449848,1.0,1.0
2018-10-01,-0.0012377954565408428,0.001476345770964467,1.0,1.0
2018-10-02,0.0010723541350789105,0.0010311485035160938,1.0,1.0
2018-10-03,-0.0033240953134533228,0.005371361829648239,0.9999999999999999,1.0
2018-10-04,0.00018781786794629026,0.00328741470507678,1.0,1.0
2018-10-05,0.0036848680069406607,-0.0002500460324961619,1.0,1.0
2018-10-08,0.0,0.0,1.0000000000000002,1.0
2018-10-09,-0.0030943607397944826,0.0017261910812174514,0.9999999999999999,1.0
2018-10-10,-0.0053522041853762935,-0.005809436538444433,1.0,1.0
2018-10-11,0.007066922503622613,0.014734454764937097,1.0,1.0
2018-10-12,-0.0009722011036753748,0.00996356580424302,1.0,1.0
2018-10-15,-0.0007178974031697472,0.004726785280221255,1.0,1.0
2018-10-16,0.002855532871355106,-0.003156808778445128,1.0,0.9999999999999999
2018-10-17,0.0,-0.004627322222061008,1.0,1.0
2018-10-18,0.001372055495700653,0.00289270047127531,0.9999999999999999,1.0
2018-10-19,0.00452619348967197,0.0,1.0,1.0
2018-10-22,0.01134240630349554,-0.0021350642321116033,1.0,1.0
2018-10-23,-0.006243389439491577,0.017481507752424207,1.0,1.0
2018-10-24,0.0054857413726016515,0.0055821744798352484,1.0,1.0
2018-10-25,-0.0136519770365608,0.014977773602214202,1.0,1.0
2018-10-26,-0.008815282223040129,0.015848609790476365,1.0,1.0
2018-10-29,0.002940407973580352,0.004281442646711111,1.0,0.9999999999999999
2018-10-30,0.0147678913140176,-0.00275152267363127,1.0,1.0
2018-10-31,0.0013679846945893227,-0.008980961044052058,1.0,1.0
2018-11-01,-0.018649016733037434,0.004068902992355171,1.0,1.0
2018-11-02,0.01035466215408852,-0.0094683109919712,1.0,1.0
2018-11-05,-0.0007261859303714477,0.003111052203305199,1.0,1.0
2018-11-06,0.0,-0.0010816397588534752,1.0,1.0
2018-11-07,-0.011618999423053982,0.011393748271232533,1.0,1.0
2018-11-08,0.0,-0.005131685658823394,1.0,0.9999999999999999
2018-11-09,-0.018119680212682877,0.0024227859120109388,1.0,1.0
2018-11-12,-0.0010276570851049495,-0.0012071333513945387,1.0,0.9999999999999999
2018-11-13,0.002875895046462946,-0.00047833231466286005,1.0,1.0
2018-11-14,-0.0006161840097579365,-0.0025757198428480715,1.0,1.0
2018-11-15,-0.0007500638243903381,-0.0007601211252200194,1.0,1.0
2018-11-16,0.0,0.002305909637294845,1.0,1.0
2018-11-19,0.004490020100978136,0.004524789466282595,1.0,1.0
2018-11-20,-0.0022189646957036756,0.012003891332230376,1.0,1.0
2018-11-21,0.002483361429438754,-0.0006575403758515923,1.0,1.0
2018-11-22,0.0,-0.002438314168340414,0.9999999999999999,1.0
2018-11-26,0.005955455711845596,0.0005935663378101922,1.0,1.0
2018-11-27,-0.0004060924612439597,-0.0010129763728192063,0.9999999999999999,1.0
2018-11-28,0.0026889260839879354,-0.0021762818319176038,1.0,0.9999999999999999
2018-11-29,0.0,0.0066766022741801215,1.0,1.0
2018-11-30,0.004414598965441423,-0.001462080628542522,1.0,0.9999999999999999
2018-12-03,0.013475008252930305,0.0026169777599626,1.0,1.0
2018-12-04,0.005304994335391068,0.02475404805655149,1.0,1.0
2018-12-05,-0.003534536682318565,0.004953959855767415,1.0,1.0
2018-12-07,0.0,0.004830997462384029,1.0,1.0
2018-12-10,-0.002193596266442069,0.0024466962343289546,1.0,1.0
2018-12-11,0.010141818132251262,6.0428597240771986e-05,1.0,1.0
2018-12-12,0.003411184767535962,-0.0019329849274429508,1.0,1.0
2018-12-13,-0.00025988267336074316,0.0077647083084818255,0.9999999999999999,1.0
2018-12-14,-0.0005338547653984123,0.004094172763656791,1.0,0.9999999999999999
2018-12-17,-0.013841997307339222,0.0005329817604858342,1.0,1.0
2018-12-18,-0.009337799311651795,0.005982833545547017,0.9999999999999999,0.9999999999999999
2018-12-19,-0.006794816314438732,0.01568077986002322,1.0,1.0
2018-12-20,-0.006481431842442797,0.010297452208566421,1.0,1.0
2018-12-21,-0.014511511614722628,0.016356236988221834,1.0,1.0
2018-12-24,0.0,0.0,1.0,1.0
2018-12-25,0.0004149409322023866,0.018064656589677045,1.0,1.0
2018-12-27,-0.001466420358137893,-0.0023444083513433777,1.0,1.0
2018-12-28,0.004246966903752569,-0.0013967582806210406,1.0,1.0
2018-12-31,0.0,0.0,1.0,0.9999999999999999
2019-01-04,0.0019048205130930388,-0.0005462649000920335,1.0,0.9999999999999999
2019-01-07,0.00332714116590007,-0.004200146620907946,1.0,1.0
2019-01-08,0.006981141861369675,0.00295275131358405,1.0,1.0
2019-01-09,-0.0008641440546735591,0.006063212542333049,1.0,1.0
2019-01-10,0.001142025116207668,-0.0017151751089624684,1.0,1.0
2019-01-11,0.001964567063683698,0.005165699417893371,1.0,1.0
2019-01-15,-0.0013043915112496377,0.00010165014882563503,1.0,1.0
2019-01-16,-0.00328881155568406,0.0007675019713528177,1.0,1.0
2019-01-17,0.0011106658192817237,-0.0039990393415544594,1.0,1.0
2019-01-18,0.0,-0.006553534228244762,1.0,1.0
2019-01-21,-0.0003172342740641508,-0.0010374556636532973,0.9999999999999999,0.9999999999999999
2019-01-23,0.0037710574957930754,0.0,1.0,1.0
2019-01-24,0.004720174582656323,7.331019892326107e-05,1.0,1.0
2019-01-25,0.0005617202953771064,0.0,1.0,1.0
2019-01-28,0.0005278810032491517,0.0,1.0,1.0
2019-01-29,0.001970924435290484,0.01899624641685354,1.0,1.0
2019-01-30,-0.004033637773244812,0.000939069946861036,1.0,1.0
2019-01-31,-0.0018772533575660635,-0.0009864608531874569,1.0,0.9999999999999999
2019-02-01,-0.009426889999169429,0.0014305477900583463,1.0,0.9999999999999999
2019-02-04,0.0022455066093166297,-0.00013260600423466726,0.9999999999999999,1.0
2019-02-05,0.00014467257191348284,0.005332062082878295,1.0,1.0
2019-02-06,-0.004381727899261909,0.0021368802338101755,1.0,1.0
2019-02-07,-0.009184512659490482,0.0,1.0,1.0
2019-02-08,-0.0015810475179420889,0.0,1.0,1.0
2019-02-12,-0.0009525031369241254,-0.004174527110245236,1.0,0.9999999999999999
2019-02-13,0.00025169082091849073,-0.0008829116876032708,1.0,1.0
2019-02-14,-0.001321899701140371,0.0005628336966385831,1.0,1.0
2019-02-15,0.0023381269243196905,0.0,1.0,1.0
2019-02-18,0.0002561757310295619,0.0016623753351241652,1.0,1.0
2019-02-20,0.004512000463240354,0.0004983868593323177,1.0,1.0
2019-02-21,-0.001016441375878498,0.0026392750263624747,1.0,1.0
2019-02-22,0.0,0.006449381907888881,1.0,1.0
2019-02-25,-0.007937434204347565,-0.00046717139176141834,1.0,1.0
2019-02-26,-0.001461256908380855,-0.002033478777322923,1.0,1.0
2019-02-27,-0.00014988241812289365,-0.002968127521085228,1.0,1.0
2019-02-28,-0.0011629985360013472,0.0030365427110895893,1.0,1.0
2019-03-01,-0.00271899298564978,0.0014355500431306083,1.0,1.0
2019-03-04,0.0006583524654055889,0.0008853152264507897,1.0,1.0
2019-03-05,0.0005699970990546081,0.0009546149916312557,1.0,1.0
2019-03-06,0.001521770949263064,0.0010818152990716243,1.0,1.0
2019-03-07,-0.006710265512128791,0.00938043504348198,1.0,1.0
2019-03-08,-0.0036278567675906105,0.006355049613211159,1.0,1.0
2019-03-11,0.0003261254900594976,-0.0032986765246448987,1.0,1.0
2019-03-12,0.00014128847348587474,0.000638415361595524,1.0,1.0
2019-03-13,-0.001995672854812972,-0.00039018182975775586,0.9999999999999999,0.9999999999999999
2019-03-14,0.0057174833532950215,0.002295925194636723,1.0,1.0
2019-03-15,0.0,-0.004035049122567772,1.0,1.0
2019-03-18,0.0007736386890018516,0.0007144520638129303,1.0,1.0
2019-03-19,0.0010051962209874912,-0.0013590290906577646,1.0,1.0
2019-03-20,0.008483072475348134,0.001275072301178355,1.0,1.0
2019-03-22,-0.021106481616381054,-0.00037539858115925574,0.9999999999999999,0.9999999999999999
2019-03-25,-0.00028047820439679855,-0.0013085360517298811,1.0,1.0
2019-03-26,0.012095987139903211,-0.001622293909987083,1.0,1.0
2019-03-27,-0.0023801009937384427,-0.0016569848207459003,1.0,1.0
2019-03-28,-0.002539656439208394,0.0005580346935545243,1.0,1.0
2019-03-29,-0.00406124496463107,0.004890768097161857,1.0,0.9999999999999999
2019-04-01,0.0,0.003044443553064549,1.0,1.0
2019-04-02,0.00077529906538316,0.0032967016934258705,1.0,1.0
2019-04-03,0.0005431176573935129,-0.0007775794309491504,1.0,1.0
2019-04-04,0.0011026803349428438,-0.0009798341244351102,1.0,1.0000000000000002
2019-04-05,0.006132315958926025,0.0012145582658332488,1.0,1.0
2019-04-08,-0.0006703806301636947,1.5869554834544157e-05,1.0,1.0
2019-04-09,0.003540659185880881,0.007661124653152289,1.0,1.0
2019-04-10,-0.004055319621776843,0.0015625524042210909,1.0,1.0
2019-04-11,-0.001994106460678243,0.007507323522869739,0.9999999999999999,1.0
2019-04-12,0.0007598101977670093,0.009999192483103294,1.0,1.0
2019-04-15,0.010824745184786072,-0.00028878412480293165,1.0,1.0
2019-04-16,0.002741944452374679,0.000592065008236344,1.0,1.0
2019-04-17,-0.0011818167698683499,-3.7695607083533316e-05,1.0,1.0
2019-04-18,-0.0006782871289230138,0.013435209043414262,1.0,1.0000000000000002
2019-04-19,-0.0018594641748210182,0.0011865558504669622,1.0,1.0
2019-04-23,0.007566610925542445,-0.0011575119031661967,1.0,1.0
2019-04-24,-0.0047009495272052355,0.002790691444352388,0.9999999999999999,1.0
2019-04-25,0.0082207568543464,-0.0020289401690300295,1.0,1.0
2019-04-26,0.0016653806901296732,0.0008447488250628013,1.0,1.0
2019-05-07,0.0023979260425933562,0.009268589140376482,1.0,0.9999999999999999
2019-05-08,-0.01195737014426589,0.011031634763111583,1.0,1.0
2019-05-09,-0.0033844252472893556,0.024397772535612833,1.0,1.0
2019-05-10,-0.0032970404192865085,0.0013287260176409895,1.0,1.0
2019-05-13,-0.00013840699635449749,0.004619543235126328,0.9999999999999999,1.0
2019-05-14,0.015605736295393177,0.003985520971320473,1.0,1.0
2019-05-15,-0.005214718109977655,-0.0011848767863301872,1.0,0.9999999999999999
2019-05-16,-0.0025077605628909387,0.0071663425434964866,1.0,1.0
2019-05-17,0.005421353054507477,-0.005881983292751749,0.9999999999999999,1.0
2019-05-20,0.01037662629215169,0.01093822482014692,1.0,1.0
2019-05-21,-0.0009753899080180389,0.0008158220387738057,1.0,1.0
2019-05-22,0.0,0.001771947878205343,1.0,1.0
2019-05-23,0.0010791541281956819,0.001074727927161817,1.0,1.0
2019-05-24,-0.0012873889269145473,8.651400849659524e-05,1.0,1.0
2019-05-27,0.004511895259770629,-0.003239387778432844,1.0,1.0
2019-05-29,0.0022046132516576247,0.0048160913951995855,1.0,1.0
2019-05-30,-0.0017813083720062115,-0.002716975818217844,1.0,1.0
2019-05-31,-0.0047520832578734585,0.00927702948714037,1.0,1.0
2019-06-03,0.0038852932853944804,0.008210128376942894,1.0,1.0
2019-06-04,-0.00022226854521957475,0.0013150960755353338,1.0,1.0
2019-06-05,0.018553551166877263,0.002508700311911429,1.0,1.0
2019-06-06,-0.001219756304117232,0.0,1.0,1.0
2019-06-07,-0.00017704836027004043,0.00032687950289719586,1.0,1.0
2019-06-10,0.002100251601649022,-0.004212463922463158,1.0,1.0
2019-06-11,0.005498106442596389,-0.002130583904144251,1.0,1.0
2019-06-12,0.00010315999093764229,0.00027681068698018715,1.0,1.0
2019-06-13,-0.0024650876370518244,0.0001349590225174979,1.0,1.0
2019-06-14,0.0014894447634339974,0.004045824860165815,1.0,1.0
2019-06-17,4.139606692125388e-05,0.0005788105017397875,1.0,1.0
2019-06-18,-0.013632842768120825,0.007279118242591174,1.0,1.0
2019-06-19,0.007419229206095799,-0.007772503301585399,1.0,1.0
2019-06-20,0.001872144022330064,-0.0018297273936367982,1.0,1.0
2019-06-21,-0.010537297679501716,0.00369310038800247,1.0,1.0
2019-06-24,0.0018532631708238038,0.000629004214295545,1.0,1.0
2019-06-25,-0.0029154938744245184,0.02108836948406521,1.0,0.9999999999999999
2019-06-26,-0.0021670871758162832,0.003397647526354095,1.0,1.0
2019-06-27,0.004303413513829748,-0.00044853442153485216,1.0,1.0
2019-06-28,-0.0003747753395010296,0.007924449796184228,1.0,1.0
2019-07-01,0.015740339441529583,-0.003170290692629201,0.9999999999999999,1.0
2019-07-02,0.002135691469787282,0.0027329147960269947,1.0,1.0
2019-07-03,-0.0031313709921662967,0.005537488193263319,1.0,1.0
2019-07-04,0.003132159912603243,-0.00133241051158471,1.0,1.0
2019-07-08,-0.007254484763270056,0.017547104080232842,1.0,1.0
2019-07-09,-7.843862707008795e-05,0.0039113997502062845,1.0,1.0
2019-07-10,-0.005496938320897417,9.364395808755116e-06,1.0,1.0
2019-07-11,0.005008997589625343,0.003148849638806896,1.0,1.0
2019-07-12,-0.0017580583856932545,0.0033127846195738085,1.0,1.0
2019-07-16,-0.0030058260694848416,0.003375588421135364,1.0,0.9999999999999999
2019-07-17,-0.0007000051178295757,-0.00033473739230952156,1.0,1.0
2019-07-18,-0.0065722855218738625,0.023576186896766674,0.9999999999999999,1.0
2019-07-19,0.013673526615884314,-0.006502783122380496,1.0,1.0
2019-07-22,-0.0019336246397924054,0.0009042602597713395,1.0,1.0
