trade_date,ret_base_slip,ret_base_noslip,ret_gap_slip,ret_hybrid_slip,ret_hybrid_gross,slip_base,slip_gap,slip_hybrid,gross_base,gross_gap,gross_hybrid,net_hybrid,n_active_base,n_filled_base,fill_rate,w_filled_base_gross,w_gap_hybrid_gross
2017-01-23,-0.0021999066991431606,-0.0001999066991431608,-0.0020220994894248317,-0.0018063958963976813,-0.0003090411837467135,0.002,0.002,0.0014973547126509678,2.0,2.0,2.0,0.0,10,5,0.5,1.0052905746980645,0.9947094253019355
2017-01-24,-0.016728804982308332,-0.014728804982308333,-0.0011788629291487678,-0.01578684663519433,-0.014728804982308333,0.002,0.002,0.0010580416528859988,2.0,2.0,2.0,2.7755575615628914e-17,10,9,0.9,1.8839166942280026,0.11608330577199744
2017-01-25,0.004075319022311357,0.006075319022311357,0.013039177836979278,0.005075319022311357,0.006075319022311357,0.002,0.002,0.001,2.0,2.0,2.0,-1.1102230246251565e-16,10,10,1.0,2.0,0.0
2017-01-26,-0.004348081083497862,-0.002348081083497862,0.005399161060420401,0.00031770146569369507,0.001389574340621423,0.002,0.002,0.001071872874927728,2.0,2.0,2.0,0.0,10,9,0.9,1.8562542501445443,0.14374574985545574
2017-01-27,-0.00138010847869504,0.0006198915213049595,0.0009007317321254953,0.00399954790715179,0.005397932250041208,0.0019999999999999996,0.002,0.0013983843428894169,1.9999999999999998,2.0,2.0,-2.7755575615628914e-17,10,6,0.6,1.2032313142211666,0.7967686857788336
2017-01-30,-7.04611949815903e-05,0.0019295388050184093,0.002201522550498814,0.0026342198531709693,0.003716215553971121,0.0019999999999999996,0.002,0.0010819957008001515,1.9999999999999998,2.0,1.9999999999999998,5.551115123125783e-17,10,9,0.9,1.8360085983996968,0.163991401600303
2017-01-31,-0.002920856230417359,-0.0009208562304173591,0.007094861307411495,-0.0019466080819288056,-0.0009208562304173591,0.002,0.002,0.0010257518515114465,2.0,2.0,1.9999999999999998,1.3877787807814457e-16,10,9,0.9,1.9484962969771065,0.05150370302289331
2017-02-01,0.0011833939785408395,0.00318339397854084,0.01159978476165343,0.00218339397854084,0.00318339397854084,0.0020000000000000005,0.002,0.0010000000000000002,2.0000000000000004,2.0,2.0000000000000004,-1.1102230246251565e-16,10,10,1.0,2.0000000000000004,0.0
2017-02-02,0.00699227194167139,0.00899227194167139,0.006422887495611488,0.007992271941671389,0.00899227194167139,0.002,0.0019999999999999996,0.001,2.0,1.9999999999999998,2.0,2.220446049250313e-16,10,10,1.0,2.0,0.0
2017-02-03,0.004787191104228801,0.0067871911042288,0.007686726897606817,0.0057871911042288,0.0067871911042288,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,-2.220446049250313e-16,10,10,1.0,1.9999999999999998,0.0
2017-02-06,0.00035332818075675806,0.002353328180756758,0.013413549061454878,0.008034751002707107,0.009409093882136106,0.002,0.002,0.0013743428794289994,2.0,2.0,2.0000000000000004,-5.551115123125783e-17,10,6,0.6,1.2513142411420013,0.7486857588579989
2017-02-07,-0.0045807134631895025,-0.002580713463189503,-0.003977786168021658,-0.003699728280967815,-0.002426845926713833,0.002,0.002,0.0012728823542539822,2.0,2.0,2.0,-1.1102230246251565e-16,10,7,0.7,1.4542352914920347,0.5457647085079649
2017-02-08,0.006005154950422687,0.008005154950422687,0.016084920265790018,0.007005154950422687,0.008005154950422687,0.002,0.002,0.001,2.0,2.0,2.0,1.1102230246251565e-16,10,10,1.0,2.0,0.0
2017-02-09,-0.0039057070189499974,-0.0019057070189499974,0.005355317680731186,-0.0029057070189499974,-0.0019057070189499974,0.002,0.002,0.001,2.0,2.0,2.0,2.7755575615628914e-17,10,10,1.0,2.0,0.0
2017-02-10,-0.0006299872451133778,0.0013700127548866223,0.0169913226708994,0.0037162209029305256,0.004974914062387142,0.002,0.002,0.0012586931594566163,2.0,2.0,2.0,0.0,10,6,0.6,1.482613681086768,0.5173863189132322
2017-02-13,-0.0019504072292252873,4.9592770774712714e-05,-0.0005731722177639619,-0.0004408025732602853,0.0009580648534182005,0.002,0.002,0.0013988674266784858,2.0,2.0,1.9999999999999996,0.0,10,6,0.6,1.202265146643028,0.7977348533569717
2017-02-14,-0.003184834255502411,-0.0011848342555024112,0.005665095901170902,0.0006387848355702188,0.0020106909966280838,0.002,0.002,0.001371906161057865,2.0,2.0,2.0,0.0,10,6,0.6,1.25618767788427,0.7438123221157301
2017-02-15,0.0018720522067243455,0.003872052206724345,-0.0030140640808547637,0.002872052206724345,0.003872052206724345,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999996,2.0,1.9999999999999996,5.551115123125783e-17,10,10,1.0,1.9999999999999996,0.0
2017-02-16,-0.005180806910620411,-0.003180806910620411,-0.0012021938335163092,-0.004180806910620411,-0.003180806910620411,0.002,0.002,0.001,2.0,2.0,2.0,-5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-02-17,0.001774676122618403,0.003774676122618403,0.0032906630827944554,0.002774676122618403,0.003774676122618403,0.002,0.002,0.001,2.0,2.0,2.0,4.163336342344337e-17,10,10,1.0,2.0,0.0
2017-02-20,0.006667736896904768,0.008667736896904768,0.010545026006304392,0.009935207415508084,0.011072552170817594,0.002,0.002,0.00113734475530951,2.0,2.0,2.0,1.3877787807814457e-17,10,8,0.8,1.7253104893809799,0.27468951061902
2017-02-22,-0.0064756281655453515,-0.0044756281655453515,0.007079850370185077,-0.0045687566038126,-0.0035453825475190905,0.002,0.002,0.0010233740562935094,2.0,2.0,2.0,-2.7755575615628914e-17,10,9,0.9,1.953251887412981,0.04674811258701905
2017-02-23,1.3868611148611099e-05,0.0020138686111486107,0.0009208368488135598,0.0010105060192195673,0.0020605712768297806,0.0019999999999999996,0.0019999999999999996,0.0010500652576102133,1.9999999999999998,1.9999999999999998,2.0,-8.326672684688674e-17,10,9,0.9,1.8998694847795732,0.1001305152204266
2017-02-24,0.006868269703568611,0.008868269703568611,0.008773553291125849,0.00786826970356861,0.008868269703568611,0.002,0.002,0.001,2.0,2.0,2.0,-5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-02-27,0.004136344421422588,0.006136344421422588,0.0072372572062434914,0.00721384190626707,0.008253426272647605,0.0019999999999999996,0.002,0.0010395843663805351,1.9999999999999998,2.0,2.0,8.326672684688674e-17,10,9,0.9,1.9208312672389296,0.07916873276107028
2017-02-28,0.0046135703324309,0.0066135703324309,0.01051199060568589,0.005581254650881511,0.0066135703324309,0.002,0.002,0.0010323156815493886,2.0,2.0,1.9999999999999998,2.7755575615628914e-17,10,9,0.9,1.9353686369012226,0.06463136309877715
2017-03-01,0.001809938369794446,0.0038099383697944465,0.002718104203433141,0.0028099383697944465,0.0038099383697944465,0.0020000000000000005,0.002,0.0010000000000000002,2.0000000000000004,2.0,2.0000000000000004,5.551115123125783e-17,10,10,1.0,2.0000000000000004,0.0
2017-03-02,-0.002403796777219131,-0.0004037967772191311,0.0021901295531803026,-0.0014037967772191312,-0.0004037967772191311,0.002,0.002,0.001,2.0,2.0,2.0,-1.6653345369377348e-16,10,10,1.0,2.0,0.0
2017-03-03,0.0025798696529486798,0.00457986965294868,0.0054369513931832245,0.0035798696529486798,0.00457986965294868,0.002,0.002,0.001,2.0,2.0,2.0,5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-03-06,0.0010533358083072058,0.0030533358083072054,0.0031444541493894865,0.006210826383977883,0.0074457851223794,0.0019999999999999996,0.002,0.0012349587384015163,1.9999999999999998,2.0,2.0,-5.551115123125783e-17,10,7,0.7,1.5300825231969672,0.46991747680303275
2017-03-07,0.0013225940201813985,0.0033225940201813985,-0.004100720283792848,-0.004824787989250233,-0.003333403698858985,0.002,0.002,0.0014913842903912476,2.0,2.0,2.0,-2.7755575615628914e-17,10,5,0.5,1.017231419217505,0.9827685807824952
2017-03-08,0.0018736191891199371,0.003873619189119937,0.0019663698175045436,0.0034409508677349402,0.004687953961822193,0.002,0.0019999999999999996,0.0012470030940872525,2.0,1.9999999999999998,2.0,5.551115123125783e-17,10,7,0.7,1.505993811825495,0.49400618817450503
2017-03-09,-0.0016182780976465314,0.00038172190235346865,0.002464075794005232,-0.0006182780976465314,0.00038172190235346865,0.002,0.002,0.001,2.0,2.0,2.0,8.326672684688674e-17,10,10,1.0,2.0,0.0
2017-03-10,0.00048799157609706384,0.0024879915760970634,0.00869334817731629,0.0014879915760970636,0.0024879915760970634,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,1.6653345369377348e-16,10,10,1.0,1.9999999999999998,0.0
2017-03-13,-0.005138531795049797,-0.0031385317950497972,0.0022183330762711563,-0.0024017322137118617,-0.0012148341746700442,0.002,0.002,0.0011868980390418176,2.0,2.0,2.0,0.0,10,7,0.7,1.6262039219163653,0.3737960780836349
2017-03-14,-0.003448679787021843,-0.001448679787021843,0.004729303053014667,0.0023450752510840145,0.003508240545358191,0.002,0.002,0.0011631652942741765,2.0,2.0,2.0,1.1102230246251565e-16,10,8,0.8,1.673669411451647,0.32633058854835295
2017-03-15,0.0013952557032812867,0.003395255703281287,-0.0025998793295307692,0.00233469512824948,0.0034671636440688687,0.0020000000000000005,0.002,0.0011324685158193887,2.0000000000000004,2.0,2.0,-1.1102230246251565e-16,10,8,0.8,1.7350629683612229,0.26493703163877735
2017-03-16,-0.0005258051999551894,0.0014741948000448106,0.0013737531730300514,0.0004741948000448106,0.0014741948000448106,0.002,0.002,0.001,2.0,2.0,2.0,0.0,10,10,1.0,2.0,0.0
2017-03-17,0.0013215468361009318,0.0033215468361009314,0.006993830770688256,0.0025218087727849822,0.0035492465935586357,0.0019999999999999996,0.0019999999999999996,0.0010274378207736534,1.9999999999999998,1.9999999999999998,2.0,-1.1102230246251565e-16,10,9,0.9,1.945124358452693,0.05487564154730695
2017-03-21,0.0042369475227441444,0.0062369475227441445,0.005722636189842378,0.0052369475227441445,0.0062369475227441445,0.002,0.0019999999999999996,0.001,2.0,1.9999999999999998,2.0,-2.220446049250313e-16,10,10,1.0,2.0,0.0
2017-03-22,0.007481129612894308,0.009481129612894308,0.008598656102134816,0.008481129612894309,0.009481129612894308,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,-8.326672684688674e-17,10,10,1.0,1.9999999999999998,0.0
2017-03-23,-0.004555687013905491,-0.0025556870139054905,0.005335536218121287,0.0015137879341089188,0.002759096213578361,0.002,0.002,0.0012453082794694423,2.0,2.0,2.0,-1.3877787807814457e-16,10,7,0.7,1.5093834410611153,0.49061655893888456
2017-03-24,0.0036205418425229157,0.005620541842522916,0.012162911866362132,0.004620541842522916,0.005620541842522916,0.002,0.002,0.001,2.0,2.0,2.0,-5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-03-27,-0.006239544966431382,-0.004239544966431382,0.004551363551220639,-0.0002800269145122507,0.0009902055044933716,0.002,0.002,0.0012702324190056223,2.0,2.0,2.0,-2.220446049250313e-16,10,7,0.7,1.4595351619887553,0.5404648380112446
2017-03-28,-0.0029821117913345356,-0.0009821117913345356,0.006595346477884971,0.0007339080785685734,0.0018736386871747361,0.002,0.0019999999999999996,0.0011397306086061627,2.0,1.9999999999999998,2.0,-1.1102230246251565e-16,10,8,0.8,1.7205387827876752,0.27946121721232486
2017-03-29,-0.009678075793830631,-0.007678075793830631,0.0002719842632401561,-0.00867807579383063,-0.007678075793830631,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,2.7755575615628914e-17,10,10,1.0,1.9999999999999998,0.0
2017-03-30,0.005368896756992241,0.00736889675699224,-0.002666174411992823,0.006154068407717683,0.00736889675699224,0.0019999999999999996,0.0019999999999999996,0.0012148283492745579,1.9999999999999998,1.9999999999999998,2.0,1.5265566588595902e-16,10,8,0.8,1.570343301450884,0.4296566985491158
2017-03-31,-0.007026854330072553,-0.005026854330072554,0.00014200936403919095,-0.005072969406657455,-0.003997966127291136,0.0019999999999999996,0.002,0.0010750032793663189,1.9999999999999996,2.0,2.0,-5.551115123125783e-17,10,8,0.8,1.8499934412673626,0.15000655873263735
2017-04-03,0.0022603395012490294,0.004260339501249029,-0.0008103348920326285,0.004345963721755041,0.005625314997521118,0.002,0.0019999999999999996,0.0012793512757660775,2.0,1.9999999999999998,1.9999999999999998,-1.1102230246251565e-16,10,7,0.7,1.441297448467845,0.558702551532155
2017-04-04,-0.00215319453552757,-0.00015319453552757015,0.008473558960233498,0.004877351708704863,0.00623082312155329,0.002,0.002,0.0013534714128484266,2.0,2.0,2.0,2.7755575615628914e-17,10,7,0.7,1.2930571743031474,0.7069428256968527
2017-04-05,-0.0062201728819558455,-0.0042201728819558455,0.004985046984402509,-0.0015838744014828113,-0.0003881710799610497,0.002,0.0019999999999999996,0.0011957033215217617,2.0,1.9999999999999998,2.0,5.551115123125783e-17,10,8,0.8,1.6085933569564765,0.39140664304352346
2017-04-06,-0.007464779120611772,-0.005464779120611772,0.009422052914686714,-0.006464779120611772,-0.005464779120611772,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,5.551115123125783e-17,10,10,1.0,1.9999999999999998,0.0
2017-04-07,0.009205793591988427,0.011205793591988427,0.0011335922303993343,0.010205793591988428,0.011205793591988427,0.002,0.002,0.001,2.0,2.0,2.0,1.6653345369377348e-16,10,10,1.0,2.0,0.0
2017-04-10,-0.0024400388219424194,-0.0004400388219424193,0.010361719184714877,0.004778449490155559,0.005951513071268804,0.002,0.002,0.0011730635811132448,2.0,2.0,2.0,1.1102230246251565e-16,10,8,0.8,1.6538728377735106,0.3461271622264894
2017-04-11,-0.002668323427532774,-0.0006683234275327735,-0.0002354593616159372,3.9153882697714505e-05,0.0011310053317426308,0.0020000000000000005,0.002,0.0010918514490449163,2.0000000000000004,2.0,2.0,-1.6653345369377348e-16,10,9,0.9,1.8162971019101675,0.18370289808983253
2017-04-12,0.0055169609012468545,0.0075169609012468545,0.004326724775132496,0.005681967654637134,0.006792847516653058,0.002,0.002,0.0011108798620159239,2.0,2.0,2.0,-2.7755575615628914e-17,10,9,0.9,1.7782402759681528,0.2217597240318474
2017-04-13,0.005928410387092598,0.007928410387092598,0.0110571599709915,0.006928410387092598,0.007928410387092598,0.002,0.002,0.001,2.0,2.0,2.0,0.0,10,10,1.0,2.0,0.0
2017-04-14,-0.004042213361468653,-0.002042213361468654,-0.0005642597263590093,-0.0018793600955961864,-0.0005635257040760453,0.0019999999999999996,0.002,0.001315834391520141,1.9999999999999998,2.0,1.9999999999999998,0.0,10,7,0.7,1.3683312169597177,0.6316687830402822
2017-04-18,0.005023734562855367,0.007023734562855367,0.00410400623373508,0.005976495880377684,0.007023734562855367,0.002,0.002,0.001047238682477683,2.0,2.0,2.0,0.0,10,9,0.9,1.9055226350446348,0.0944773649553654
2017-04-19,0.0006694937591221282,0.0026694937591221282,0.004145539670093184,0.0016694937591221282,0.0026694937591221282,0.002,0.002,0.001,2.0,2.0,2.0,-8.326672684688674e-17,10,10,1.0,2.0,0.0
2017-04-20,0.0002063727717913702,0.0022063727717913702,0.0003820857073557563,0.0015485665565623744,0.0028545015555285448,0.002,0.002,0.0013059349989661703,2.0,2.0,2.0,0.0,10,7,0.7,1.3881300020676595,0.6118699979323406
2017-04-21,-0.004111534559852485,-0.0021115345598524847,-0.005533294592268669,-0.0031115345598524847,-0.0021115345598524847,0.002,0.002,0.001,2.0,2.0,2.0,-2.7755575615628914e-17,10,10,1.0,2.0,0.0
2017-04-24,-0.0006761910058406637,0.001323808994159336,-0.0014073571245051125,0.0021212148946479206,0.0035546477710768185,0.0019999999999999996,0.002,0.001433432876428898,1.9999999999999998,2.0,1.9999999999999998,2.7755575615628914e-17,10,6,0.6,1.1331342471422037,0.8668657528577962
2017-04-25,-0.0074220775926703095,-0.0054220775926703095,-0.003942353161800352,-0.0064220775926703095,-0.0054220775926703095,0.002,0.002,0.001,2.0,2.0,2.0,0.0,10,10,1.0,2.0,0.0
2017-04-26,0.0033920711651537617,0.005392071165153761,0.0014786333928102262,0.0065914239923407225,0.007912294078028523,0.0019999999999999996,0.002,0.0013208700856878009,1.9999999999999998,2.0,2.0,-2.7755575615628914e-17,10,7,0.7,1.358259828624398,0.6417401713756018
2017-04-27,-0.0003987444252669633,0.0016012555747330368,0.0012370487817348766,0.0006012555747330367,0.0016012555747330368,0.002,0.002,0.001,2.0,2.0,2.0,-5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-04-28,-0.0072037604055770026,-0.0052037604055770025,-0.005085854582920716,-0.0062037604055770025,-0.0052037604055770025,0.002,0.002,0.001,2.0,2.0,2.0,-2.7755575615628914e-17,10,10,1.0,2.0,0.0
2017-05-01,-0.009608778887710867,-0.007608778887710867,0.00220822176942141,-0.008608778887710868,-0.007608778887710867,0.002,0.002,0.001,2.0,2.0,2.0,1.6653345369377348e-16,10,10,1.0,2.0,0.0
2017-05-02,-0.0005480298897330683,0.0014519701102669318,-0.005405743588298763,0.00045197011026693176,0.0014519701102669318,0.002,0.0019999999999999996,0.001,2.0,1.9999999999999998,2.0,-5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-05-08,-0.011339202824211045,-0.009339202824211044,0.0016359925604485562,-0.007441640252876634,-0.005941640252876634,0.002,0.002,0.0015,2.0,2.0,2.0,0.0,10,5,0.5,1.0000000000000002,1.0
2017-05-09,0.0027495561130681375,0.004749556113068138,0.0032333031151210983,0.0037601171363741285,0.004823152094294561,0.002,0.002,0.001063034957920432,2.0,2.0,2.0000000000000004,2.220446049250313e-16,10,9,0.9,1.8739300841591362,0.1260699158408639
2017-05-10,-0.004920831984325458,-0.002920831984325458,-0.0005036480911975692,-0.003920831984325458,-0.002920831984325458,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,-1.6653345369377348e-16,10,10,1.0,1.9999999999999998,0.0
2017-05-11,0.00035985446006634326,0.0023598544600663433,0.000511531437617251,0.0013598544600663433,0.0023598544600663433,0.002,0.002,0.001,2.0,2.0,2.0,2.3592239273284576e-16,10,10,1.0,2.0,0.0
2017-05-12,0.003387919760764903,0.005387919760764903,0.009491100506957001,0.004387919760764903,0.005387919760764903,0.002,0.0019999999999999996,0.001,2.0,1.9999999999999998,2.0,0.0,10,10,1.0,2.0,0.0
2017-05-15,0.011476366808448027,0.013476366808448027,0.0008304456796824756,0.007964418789738175,0.009428795044675763,0.0019999999999999996,0.0019999999999999996,0.0014643762549375883,1.9999999999999996,1.9999999999999998,2.0,5.551115123125783e-17,10,5,0.5,1.071247490124824,0.9287525098751762
2017-05-16,-0.0006909737881977557,0.0013090262118022444,0.0013422252661534806,0.00030902621180224437,0.0013090262118022444,0.002,0.002,0.001,2.0,2.0,2.0,-1.1102230246251565e-16,10,10,1.0,2.0,0.0
2017-05-17,-0.008460550784435155,-0.006460550784435155,-0.007226963829974084,-0.00751163536794301,-0.006460550784435155,0.002,0.002,0.0010510845835078552,2.0,2.0,2.0,-2.220446049250313e-16,10,9,0.9,1.8978308329842897,0.10216916701571033
2017-05-18,0.0009657462769400412,0.0029657462769400412,0.009718720490955231,0.001965746276940041,0.0029657462769400412,0.002,0.002,0.001,2.0,2.0,2.0,-8.326672684688674e-17,10,10,1.0,2.0,0.0
2017-05-19,-0.004979329293380271,-0.0029793292933802708,0.004267684999840201,-0.0011082516400478008,-3.11760293876097e-05,0.002,0.002,0.001077075610660191,2.0,2.0,2.0,-2.498001805406602e-16,10,9,0.9,1.8458487786796178,0.15415122132038217
2017-05-22,-0.00047799949064197085,0.0015220005093580292,-0.0006130347516997777,0.0015494376294962107,0.002929034008551725,0.002,0.002,0.0013795963790555143,2.0,2.0,1.9999999999999998,1.1102230246251565e-16,10,7,0.7,1.2408072418889708,0.7591927581110289
2017-05-23,-0.00014052527397596134,0.0018594747260240387,-0.0021038303869411984,0.0008594747260240387,0.0018594747260240387,0.002,0.002,0.001,2.0,2.0,2.0,-5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-05-24,0.0007121458891595871,0.002712145889159587,0.005208331549569771,0.0039959376550693735,0.005203172279859765,0.002,0.002,0.0012072346247903915,2.0,2.0,2.0,1.1102230246251565e-16,10,8,0.8,1.5855307504192173,0.4144692495807828
2017-05-25,0.0036234503845630145,0.005623450384563015,-0.005393634835719726,0.0046234503845630145,0.005623450384563015,0.002,0.002,0.001,2.0,2.0,2.0,5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-05-26,0.0023761600313287196,0.00437616003132872,0.0031454978276593253,0.0033761600313287196,0.00437616003132872,0.002,0.002,0.001,2.0,2.0,2.0,-1.1102230246251565e-16,10,10,1.0,2.0,0.0
2017-05-29,-0.0032101828569630108,-0.0012101828569630105,0.0018025341727039667,0.0022431031636243317,0.0035470958107217815,0.002,0.002,0.0013039926470974495,2.0,2.0,2.0,-5.551115123125783e-17,10,8,0.8,1.3920147058051011,0.6079852941948989
2017-05-31,-0.0037404239615633147,-0.001740423961563315,-0.0026746433700087485,-0.0027404239615633147,-0.001740423961563315,0.002,0.002,0.001,2.0,2.0,2.0,9.71445146547012e-17,10,10,1.0,2.0,0.0
2017-06-01,0.008007320308208355,0.010007320308208355,0.006695532284762606,0.008761092511536419,0.009845265070953482,0.002,0.002,0.0010841725594170632,2.0,2.0,2.0,1.6653345369377348e-16,10,8,0.8,1.8316548811658735,0.1683451188341264
2017-06-02,-0.018478016712979627,-0.01647801671297963,-0.0017689380339098392,-0.01506509570522745,-0.01398292150243327,0.002,0.002,0.0010821742027941807,2.0,2.0,2.0,-8.326672684688674e-17,10,8,0.8,1.8356515944116385,0.1643484055883615
2017-06-05,-0.001018911568671845,0.0009810884313281546,0.002967165928966625,0.00015563903866313796,0.001240257855730505,0.0019999999999999996,0.002,0.001084618817067367,1.9999999999999998,2.0,1.9999999999999998,-1.1102230246251565e-16,10,9,0.9,1.8307623658652659,0.16923763413473392
2017-06-06,-0.002306470828524191,-0.00030647082852419075,0.000991480208950415,4.432328100366649e-05,0.0011414515775965816,0.002,0.0019999999999999996,0.001097128296592915,2.0,1.9999999999999998,2.0,-5.551115123125783e-17,10,7,0.7,1.8057434068141702,0.19425659318582988
2017-06-07,-0.0022313632575149765,-0.0002313632575149764,-0.0013632052471566505,-0.0012313632575149764,-0.0002313632575149764,0.002,0.002,0.001,2.0,2.0,2.0,2.7755575615628914e-17,10,10,1.0,2.0,0.0
2017-06-08,-0.006076687670513367,-0.004076687670513367,-0.006207359763838813,-0.005170173725893225,-0.004076687670513367,0.002,0.002,0.0010934860553798583,2.0,2.0,2.0,-1.1102230246251565e-16,10,8,0.8,1.813027889240284,0.18697211075971631
2017-06-09,0.005688915373079211,0.007688915373079211,0.008039697357676482,0.006688915373079211,0.007688915373079211,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,-1.6653345369377348e-16,10,10,1.0,1.9999999999999998,0.0
2017-06-12,0.010265418027914678,0.012265418027914678,0.016575206478715153,0.011265418027914677,0.012265418027914678,0.002,0.002,0.001,2.0,2.0,2.0,-5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-06-13,0.005257960088145639,0.007257960088145639,0.0009099774353899109,0.006257960088145639,0.007257960088145639,0.002,0.002,0.001,2.0,2.0,2.0,0.0,10,10,1.0,2.0,0.0
2017-06-14,-0.0010207827405229217,0.0009792172594770784,-0.002812645991012532,-0.00019408517712230617,0.0008687983766485469,0.002,0.002,0.001062883553770853,2.0,2.0,1.9999999999999998,-5.551115123125783e-17,10,9,0.9,1.8742328924582936,0.12576710754170628
2017-06-15,0.00694297467520983,0.00894297467520983,0.007484113279499006,0.007942974675209831,0.00894297467520983,0.002,0.0019999999999999996,0.001,2.0,1.9999999999999998,2.0,-1.1102230246251565e-16,10,10,1.0,2.0,0.0
2017-06-16,-0.0019968913398993146,3.108660100684872e-06,-0.001439568635971805,-0.000996891339899315,3.108660100684872e-06,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,0.0,10,10,1.0,1.9999999999999998,0.0
2017-06-19,-0.0058100642088517885,-0.003810064208851789,0.006155085295624155,-0.004810064208851789,-0.003810064208851789,0.002,0.0019999999999999996,0.001,2.0,1.9999999999999998,2.0,4.163336342344337e-17,10,10,1.0,2.0,0.0
2017-06-20,0.00136909870762918,0.00336909870762918,0.00438180391686217,0.00236909870762918,0.00336909870762918,0.002,0.002,0.001,2.0,2.0,2.0,5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-06-21,-0.004229555403145946,-0.0022295554031459457,0.001212452749573855,-0.0032295554031459457,-0.0022295554031459457,0.002,0.002,0.001,2.0,2.0,2.0,1.3877787807814457e-17,10,10,1.0,2.0,0.0
2017-06-22,-0.0014910544001096996,0.0005089455998903005,-0.0035761375071533545,-0.0004910544001096995,0.0005089455998903005,0.002,0.002,0.001,2.0,2.0,2.0,-1.1102230246251565e-16,10,10,1.0,2.0,0.0
2017-06-23,-0.0023694626266038505,-0.0003694626266038503,-0.002682308997554542,-0.0013694626266038503,-0.0003694626266038503,0.002,0.002,0.001,2.0,2.0,2.0,-1.3877787807814457e-17,10,10,1.0,2.0,0.0
2017-06-26,-0.004810944695054532,-0.0028109446950545323,0.00552058738576758,-0.0016361365852848079,-0.0005266427978252089,0.002,0.002,0.0011094937874595989,2.0,2.0,2.0,-5.551115123125783e-17,10,9,0.9,1.7810124250808026,0.21898757491919751
2017-06-27,-0.004986073152294027,-0.0029860731522940273,0.000946260183561995,-0.003986073152294027,-0.0029860731522940273,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,1.1102230246251565e-16,10,10,1.0,1.9999999999999998,0.0
2017-06-28,-0.0016279044935882414,0.0003720955064117587,0.003637752827807098,-0.0006279044935882413,0.0003720955064117587,0.002,0.002,0.001,2.0,2.0,2.0,-1.6653345369377348e-16,10,10,1.0,2.0,0.0
2017-06-29,0.0025448092685832623,0.004544809268583262,0.0036727924262844143,0.003544809268583262,0.004544809268583262,0.0019999999999999996,0.002,0.0009999999999999998,1.9999999999999998,2.0,1.9999999999999998,4.163336342344337e-17,10,10,1.0,1.9999999999999998,0.0
2017-06-30,0.0008455657703670041,0.002845565770367004,0.0063409488604445514,0.001845565770367004,0.002845565770367004,0.002,0.002,0.001,2.0,2.0,2.0,-8.326672684688674e-17,10,10,1.0,2.0,0.0
2017-07-03,-0.00043305498389562794,0.0015669450161043717,0.002848139073304383,0.00508210030929915,0.00640124753513654,0.0019999999999999996,0.002,0.0013191472258373901,1.9999999999999998,2.0,2.0,-1.942890293094024e-16,10,7,0.7,1.3617055483252196,0.6382944516747804
2017-07-04,0.003414156902905397,0.005414156902905397,0.006557990488093704,0.004414156902905397,0.005414156902905397,0.002,0.002,0.001,2.0,2.0,2.0,0.0,10,10,1.0,2.0,0.0
2017-07-06,-0.001129820303913045,0.0008701796960869549,-0.00387526570259842,-0.00012982030391304512,0.0008701796960869549,0.002,0.002,0.001,2.0,2.0,2.0,-5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-07-07,0.0038631478264568968,0.005863147826456897,0.00031304348061152393,0.0054625567216217055,0.006624664534288275,0.002,0.002,0.0011621078126665696,2.0,2.0,2.0,0.0,10,8,0.8,1.6757843746668613,0.32421562533313886
2017-07-10,-0.0022566343794107073,-0.0002566343794107072,0.0041220575999178785,-0.0012566343794107072,-0.0002566343794107072,0.002,0.002,0.001,2.0,2.0,2.0,5.551115123125783e-17,10,10,1.0,2.0,0.0
2017-07-11,-0.0018052554632176756,0.00019474453678232438,-0.0042769042525743015,-0.0008052554632176756,0.00019474453678232438,0.002,0.002,0.001,2.0,2.0,2.0,3.0531133177191805e-16,10,10,1.0,2.0,0.0
