,gross_linear,gross_gp,net_linear,net_gp,kappa
2022-09-28,-0.0011250217255936207,-0.0010800494945934864,-0.0031250217255936207,-0.0030800494945934865,0.9600254555293991
2022-09-29,0.007899098697502457,0.007566584243714692,0.005899098697502457,0.005566584243714692,0.9579047602110731
2022-09-30,0.009323285982281574,0.008923975801718616,0.007323285982281574,0.006923975801718616,0.9571706605029785
2022-10-03,-0.007157001518437404,-0.006861688953100814,-0.009157001518437404,-0.008861688953100813,0.9587379484864123
2022-10-04,0.01183706631853285,0.011302453859484706,0.00983706631853285,0.009302453859484706,0.9548357300143602
2022-10-05,0.008871568900443473,0.00844253085392621,0.006871568900443473,0.006442530853926209,0.9516389883985666
2022-10-06,0.011517038507257537,0.010998151722725783,0.009517038507257537,0.008998151722725783,0.9549461622269672
2022-10-07,0.004245346899359588,0.004061078487957019,0.002245346899359588,0.0020610784879570186,0.9565952051102431
2022-10-11,-0.00028517565430778626,-0.00027292183088456923,-0.0022851756543077863,-0.0022729218308845693,0.9570306117015445
2022-10-12,0.003753817746572827,0.003603199647274388,0.001753817746572827,0.0016031996472743878,0.9598760223679077
2022-10-13,0.0029188149546216773,0.0028101273357300557,0.0009188149546216773,0.0008101273357300556,0.9627631005797325
2022-10-14,0.011278910662246512,0.010847380730457552,0.009278910662246512,0.008847380730457552,0.961740105519817
2022-10-17,0.004518189741041339,0.004347385192061788,0.002518189741041339,0.002347385192061788,0.962196242572986
2022-10-18,0.003138277443508284,0.003018318205599036,0.001138277443508284,0.0010183182055990359,0.9617754516391176
2022-10-19,-0.001773778053849055,-0.001708907798491228,-0.0037737780538490548,-0.003708907798491228,0.9634282004915667
2022-10-20,0.009560541621622986,0.009230151586833277,0.007560541621622986,0.007230151586833277,0.9654423307940557
2022-10-21,0.008533212587588934,0.008253029233369197,0.006533212587588934,0.0062530292333691975,0.9671655485734356
2022-10-24,0.009586625801338056,0.009262331773971939,0.007586625801338056,0.007262331773971939,0.9661722451583691
2022-10-25,0.00765427861693266,0.007407333361984696,0.00565427861693266,0.005407333361984696,0.9677376187480718
2022-10-26,0.0008405273114652579,0.0008134317143673385,-0.0011594726885347422,-0.0011865682856326614,0.9677635732613086
2022-10-27,-0.0003271256552378648,-0.000317098168347971,-0.002327125655237865,-0.002317098168347971,0.9693466815294516
2022-10-28,0.006711134093879199,0.0065159152970061425,0.004711134093879199,0.0045159152970061425,0.9709112060432373
2022-10-31,0.008722094989086014,0.008458605239994347,0.006722094989086014,0.0064586052399943465,0.969790543508025
2022-11-01,-0.0026840570223750034,-0.0026077714033723603,-0.004684057022375003,-0.00460777140337236,0.9715782420542091
2022-11-02,0.023344708727367873,0.022723216261365635,0.02134470872736787,0.020723216261365633,0.9733775874755877
2022-11-04,-0.0028672888894425725,-0.002786684615106972,-0.0048672888894425725,-0.004786684615106972,0.9718883316458319
2022-11-07,0.006034427702247019,0.005867509713227072,0.004034427702247019,0.003867509713227072,0.9723390523085076
2022-11-08,0.0019458973362281584,0.0018942278661413347,-5.410266377184163e-05,-0.00010577213385866533,0.9734469701330812
2022-11-09,0.00442257720227513,0.004311125532786156,0.00242257720227513,0.002311125532786156,0.9747993840714324
2022-11-10,0.003528383637614178,0.003437030180660152,0.001528383637614178,0.001437030180660152,0.9741089784058182
2022-11-11,0.0027294348511874103,0.0026387533676935837,0.0007294348511874102,0.0006387533676935836,0.9667764616347678
2022-11-14,0.00978443262326937,0.009476515276147124,0.007784432623269369,0.007476515276147124,0.9685298719938082
2022-11-15,-0.008322191861819903,-0.008073958289664509,-0.010322191861819903,-0.010073958289664509,0.9701720921270477
2022-11-16,0.002110108287292639,0.0020503088248997456,0.00011010828729263915,5.030882489974551e-05,0.9716604769750379
2022-11-17,-0.0003776749194738223,-0.000367441831242992,-0.0023776749194738224,-0.002367441831242992,0.9729050363071842
2022-11-18,0.010102689612637883,0.009841924346242634,0.008102689612637883,0.007841924346242634,0.9741885303425487
2022-11-21,0.006402991833153327,0.006243827507682204,0.004402991833153327,0.004243827507682204,0.9751421945211605
2022-11-22,0.018047039847249563,0.017616546192388442,0.01604703984724956,0.015616546192388442,0.9761460240291577
2022-11-24,-0.006611026693158735,-0.006455496282261603,-0.008611026693158736,-0.008455496282261603,0.976474091224275
2022-11-28,0.011011198040798989,0.010759273892159917,0.009011198040798989,0.008759273892159917,0.9771210954788357
2022-11-29,0.0009155248443466493,0.0008941378274837906,-0.0010844751556533508,-0.0011058621725162094,0.9766396106070481
2022-11-30,0.016295757237382746,0.015929906102186194,0.014295757237382746,0.013929906102186194,0.9775493013385546
2022-12-01,-0.0021115626026583425,-0.0020603642489788318,-0.0041115626026583425,-0.004060364248978832,0.9757533337562171
