,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2021-12-29,0.12820441158333531,-0.16052545523047274,0.3370956046325997,0.0,-0.18202641491756674,0.1241773119032921,0.25376736890956286,0.0,0.0,-0.14220644437979013,-0.09528213485232773,0.0,-0.4199595506198428,0.0,0.0,0.0,0.15675530297121004
2021-12-30,0.13315936064360634,0.0,0.0,0.14147986700367218,0.0,0.0,0.14090822416915924,-0.12871759922764436,0.39331311348152703,0.19113943470203518,-0.1252122288703954,0.0,-0.26003256394874824,0.0,-0.18324845603900985,-0.30278915191420214,0.0
2022-01-04,0.35345666063172626,-0.11106641644994586,-0.37455610006630236,0.20298620402253414,0.0,0.18622471021929332,0.0,0.0,0.0,0.16771955190639096,0.0,0.08961287322005532,-0.2712711890039923,0.0,-0.08798207391592247,0.0,-0.15512422056383707
2022-01-05,0.19953102481218715,0.19143388105843331,0.0,-0.07801602900360699,-0.3842001150168771,-0.10052722044122847,0.0,0.25846469122940147,-0.329258948484668,0.0,0.0,0.0,-0.10799768705361945,0.0944734174029361,0.0,0.25609698549704196,0.0
2022-01-06,0.0,0.0,0.0,-0.15380108701544776,-0.06343551017772064,0.11586543929350379,0.2524362335585618,-0.17152745011871823,0.0,-0.36262422497081964,0.14434829947252137,0.0,0.23380279166037593,0.0,0.0,0.25354723601503715,-0.24861172771729373
2022-01-07,0.0,0.0,0.2170242056859557,-0.26361081800910036,-0.24196229936175784,0.0,0.0,0.20647116205454671,-0.23668237015748111,-0.09727638838348956,-0.16046812408817118,0.0,0.0,0.12588520487275578,0.0,0.3485978792389353,0.10202154814780644
2022-01-11,0.0,0.047091972345799704,0.282050662869216,-0.11271351354525516,-0.09679800376385106,0.0,0.0,0.0406680536889556,0.22687212234492987,-0.12044665013864436,0.1533171887510988,0.0,0.0,-0.3048098580999094,0.0,0.0,-0.11523197445234001
2022-01-12,0.0,0.0,-0.15441029604247902,-0.3588505554611397,0.3380724042321299,0.0,0.07995297773115889,0.0,-0.1549942645776853,0.17205355312034612,0.0,0.0,0.0,-0.19168851697342731,0.13145779203212682,0.2784632728842383,-0.14005636694526868
2022-01-13,0.28834874667237936,-0.23730260529260988,0.0,-0.1378649023483041,-0.2765207467899503,0.0,-0.173075726011912,0.0,0.0,0.0,0.0,0.04541188302076203,-0.17523601955722368,0.19833481835612746,0.3346588980741612,0.0,0.13324565387656992
2022-01-14,0.07391332453464869,0.0,0.2290579553492441,-0.1350382270830326,-0.14505598633023653,0.0,0.0,0.2473153130185291,-0.17189064904984092,0.0,0.0,-0.18719674716598209,0.0,0.0,0.07578437612800068,-0.11081839037090788,0.12392903096957734
2022-01-17,0.0,0.19557098425661634,0.0,-0.26291276511819145,-0.14142594766636707,0.3548126464967068,0.07688259592504805,0.0,0.0,-0.18733486357463516,0.0,0.0,-0.16115462692824092,0.19638670287797008,0.17634707044365874,0.0,-0.24717179671256534
2022-01-19,0.0,-0.19000446193996748,0.2108207448685423,-0.2020692654120141,-0.08656740730045555,0.1076018569809875,0.20133805790460832,0.0,0.0,-0.16801802124534737,0.0,0.0,0.0,0.0,0.157020779573893,-0.10334084410221553,0.0732185606719689
2022-01-20,0.16791944108790172,0.2599946466263899,0.0,-0.3742815691255808,0.0,0.0,0.0,0.0,-0.1967195951285188,0.2124072265417004,0.0,-0.1669674309278455,-0.12124918180780297,0.0,0.1511542002423476,0.20852448550166036,-0.14078222301025184
2022-01-21,-0.15098436753308003,0.277691022119795,-0.0807734335209358,0.12554472293190705,0.0,0.11586284753965259,-0.17824397504194758,0.0,0.0,0.0,0.12997925095074203,0.0,-0.06912572999245555,-0.270872493911581,0.0,0.1009221564579033,0.0
2022-01-24,0.0,0.0,-0.19287534090080327,-0.19602303183000516,0.0,0.1328227024438648,0.11345165252173933,0.0,0.1374282841568652,-0.14160784654038494,0.1178951504283313,0.0,-0.12037357481253297,-0.09912020591627371,0.0,0.24840221044919936,0.0
