,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2020-05-08,-0.24988652974841696,-0.00045388100633221893,0.0,0.0,-0.24988652974841696,0.0004828588959083795,0.0,-0.24988652974841696,0.24987928527602293,0.24987928527602293,0.0,0.24987928527602293,0.0,-0.24988652974841696,0.0,0.0,0.24987928527602293
2020-05-11,0.00013740316589602245,0.0001777056800343347,0.24980709939453694,0.24985095758566925,0.0,-0.24985752903478228,0.0,-0.24985752903478228,-0.24985752903478228,-0.00014875239735873743,0.24985095758566925,0.0,-0.24985752903478223,0.0003249190025249023,-0.0004211314635122288,0.0,0.24985095758566925
2020-05-12,0.00038319227455610905,-0.24985538403159638,-0.24985538403159635,-0.00032749038874229215,0.24987372287809326,0.24987372287809304,0.0,0.0,0.0,0.00012191621307140048,-0.00015586116041087532,-9.51123244611489e-05,0.2498737228780931,0.0,-0.24985538403159646,-0.2498553840315965,0.24987372287809326
2020-05-13,0.0,-0.24987884411101088,-0.00048462355595652593,0.24987146276947797,-0.24987884411101088,0.2498714627694779,0.0,0.0003956129396012821,0.24987146276947797,-0.24987884411101088,-0.24987884411101088,0.0,0.24987146276947797,0.0,0.0,0.00011853598248712481,0.0
2020-05-14,0.0,0.0,0.24988092491821937,-0.2498869871195805,-0.2498869871195805,0.24988092491821937,-0.2498869871195805,-0.0004520515216780238,0.24988092491821937,0.0,0.0,0.0004763003271225861,0.0,-0.2498869871195805,0.0,0.0,0.24988092491821937
2020-05-15,0.24986548161948552,-0.24985450860875663,0.0,-0.0001134083240933887,0.0001360145944530552,0.2378231641922014,-0.2498545086087569,0.00013951049211367942,0.24986548161948552,0.0,0.0,-0.2498545086087569,-0.0004685572408792464,0.0,0.012304865862775188,-0.2498545086087569,0.24986548161948552
2020-05-18,0.0,-0.24987936631020863,0.00010452704894072952,0.0004481080704851205,0.0,0.0,-0.24987936631020863,0.0,0.24986184122014357,-0.24987936631020863,0.2498618412201436,0.2498618412201436,0.0,0.2498618412201436,-0.24987936631020863,-0.0003143528416308943,-0.0001681819175347668
2020-05-19,0.0,0.015060874783487381,0.0,-0.24986291173546632,-0.2498629117354656,0.0,-0.00011880342120793774,0.24986284418412696,0.0001135893414501874,-0.2498629117354665,-0.00042954963692725133,0.0,0.23509969153136687,0.24986284418412696,-0.24986291173546638,0.0001373117913148339,0.24986284418412685
2020-05-20,0.24986525564016424,-0.24985878798793057,0.0,0.2498652556401643,0.0,0.0002652278408902791,-0.00019794317464389989,-0.00036690487363342443,0.0,-0.24985878798793065,0.24986525564016424,0.0,0.0002737495984527481,-0.24985878798793076,0.2498652556401643,0.0,-0.24985878798793082
2020-05-21,0.24987368779145336,0.2498736877914534,-0.24983950524158766,0.0,-0.00018016385518322857,-0.24983950524158766,0.0,0.2495781489562735,0.2498736877914534,0.00020625291425081874,-0.2498395052415874,-0.24983950524158743,0.0,0.0003275202820493719,-0.00046181517846637305,0.0,0.0002670144730659587
2020-05-22,0.0002969355840204331,-0.24986176210408206,0.0,0.24992576610399495,0.0,0.24992576610399495,0.0,-0.24986176210408206,0.0,0.0,-0.24986176210408206,0.24992576610399495,-0.24986176210408206,0.0,0.24992576610399495,0.0,-0.0005529515836717752
2020-05-25,-0.24986272863581113,-0.0005490854567554588,0.0,0.0,-0.2498627286358112,-0.24986272863581113,0.0,0.0004749076902009359,-0.2498627286358112,0.00011342147356900229,0.2498656368753514,0.0669287856183873,0.2498656368753514,0.2498656368753514,0.1828859745917885,0.0,0.0
2020-05-27,0.00018044068451457545,0.24986491346197384,0.0,-0.2498846970182395,0.0,0.24986491346197365,-0.2498846970182399,-0.24988469701823973,0.0,0.0,0.0,-0.0004612119270411703,0.0003599054675900384,0.24986491346197404,-0.24988469701823957,0.24986491346197373,0.0
2020-05-28,-0.24985253689976197,0.2498660520552057,0.0,0.0,0.0,0.0,-0.00011039335191316283,-0.00023820310396391572,0.0001567532839722613,0.24986605205520565,-0.00024125594507504508,0.0003790384952050137,-0.24985253689976197,-0.24985253689976197,-0.24985253689976197,0.2498660520552057,0.2498660520552057
2020-05-29,0.00013365387297201232,-0.24988829595084308,-0.0004468161966276549,0.0928432850714189,0.0,0.0,-0.24988829595084308,0.0,0.0,-0.24988829595084308,0.2498674019732447,0.1574208551358749,0.0,-0.24988829595084308,0.2498674019732447,0.2498674019732447,0.0
2020-06-01,-0.00014257333384090764,-0.24986152610989437,-0.00021031967171873805,-0.0004204912667449712,0.0006432363291112211,0.24983919091772186,0.24983919091772203,0.0,0.24983919091772247,-0.00016253638650756528,0.0,0.0,0.0,-0.24947950101150562,-0.24986152610989354,-0.24986152610989426,0.2498391909177225
2020-06-02,0.0,0.0,0.24986374436100306,-0.24986424286459494,0.0,-0.24986424286459494,-0.24986424286459494,-0.2498642428645941,0.0003943820584697251,0.2498637443610033,0.2498637443610038,0.0,0.0,-0.00034093458354401876,-0.0002020939580769704,0.0001506404975163388,0.24986374436100378
2020-06-03,-0.016575958817207803,0.2498841128410631,0.24988411284106316,0.0,0.0,-0.24986779160163752,-0.24986779160163775,0.0,0.0,0.0,0.00012079086532333073,0.2498841128410632,-0.24986779160163736,0.24988411284106266,-0.23382066637787965,0.0,0.00034275777042457587
2020-06-04,0.0,0.0,0.0,0.0,0.24990384389554687,0.0,-0.00023602855941539036,0.24990384389554687,-0.24985639610967564,-0.0003383870018818772,0.24990384389554687,-0.24985639610967564,0.24990384389554687,0.0,-0.24985639610967564,0.0003846244178124211,-0.24985639610967564
2020-06-05,-0.00048284274937385944,0.00013347575066163962,0.24985567778501275,0.0002218745143966116,0.24985567778501286,0.0001037072192052073,0.24985567778501286,0.00011823137568520215,0.24985567778501286,-0.24985379375133207,-0.00010198224529788304,-0.24985379375133207,0.0,0.0,-0.24985379375133207,0.0,-0.24985379375133207
2020-06-08,0.0002735818886781226,0.24987535847896356,0.2498641272656254,-0.24945103118916295,0.0,-0.0009459590610184913,-0.2498676699166063,0.24987535847896356,0.0,0.0,0.0,0.0,0.0,0.24987535847896267,-0.24986766991660633,-0.24986766991660583,0.00023621540880651922
2020-06-09,0.0,-0.2498817758943228,0.0,0.24986511017893304,0.00010799350812256093,0.24986511017893304,-0.2498817758943228,0.0,0.0,0.0,0.0,-0.0004728964227087605,0.24986511017893304,0.24986511017893304,-0.24988177589432276,-0.2498817758943228,0.00043156577614522537
2020-06-10,0.0003968043729562336,-0.041385098965489135,0.00012163300714133562,-0.24986890265817116,-0.24986890265817122,0.2498703906549756,0.0,-0.2498689026581713,0.24987039065497554,0.2498703906549756,0.0,0.0,0.0,0.0,-0.20900819305999704,0.0,0.2498703906549756
2020-06-11,0.0,-0.2498912741387263,0.0,0.0,-0.0004349034450948734,0.24987286218588495,-0.24989127413872603,0.24987286218588495,0.24987286218588453,0.0,0.00010622201997180249,0.0004023292364887233,0.0,0.24987286218588495,0.0,-0.2498912741387263,-0.24989127413872636
2020-06-12,0.0,-0.00022516012976958778,0.2498422560304328,0.0004924800498274973,0.24984225603043286,-0.00010334382736166197,0.0,-0.24984412294053956,0.24984225603043284,-0.18077286894373729,-0.24984412294053962,0.0,-0.24984412294053962,0.24984225603043286,-0.06923261212255069,-0.0001336461549620816,0.00013849582844120036
2020-06-15,-0.1493487361230563,0.24985981722464934,0.0,0.24985981722464934,-0.24987661230127375,0.0,0.0,-0.1006169831292301,0.0,-0.0004044438438923706,-0.24987661230127375,0.0,0.0,-0.24987661230127375,0.24985981722464934,0.0005607311014026956,0.24985981722464934
2020-06-16,-0.24988220072072764,0.0,0.0,-0.0002834601332421048,0.008374319771409068,0.0,-0.24988220072072764,0.24986323074861674,-0.24988220072072742,0.24986323074861674,0.24986323074861674,0.0,0.0,0.24203598798274067,-0.24988220072072764,-0.00018773698384766426,0.0
2020-06-17,0.0,0.0,0.00039428063742728473,0.0,0.12292902313628308,0.0,-0.24985260575929086,0.0,0.24989011733705765,-0.12061698805816189,-0.1298251946639658,0.24989011733705765,-0.24985260575929086,-0.24985260575929086,0.0,0.24989011733705765,0.12700634421511692
2020-06-18,-0.24987776898350386,-0.2498777689835037,0.24988142141391156,0.0,0.0,0.24988142141391168,-0.24987776898350383,-0.24987776898350386,-0.0004889240659846613,0.0,0.09634873634558777,0.15400699941267762,0.0,0.0,0.0,0.0,0.24988142141391134
2020-06-19,0.24987127602143216,0.24987127602143194,-0.2498632835508196,0.0,0.0,0.24987127602143216,-0.0005468657967200161,0.0,0.00023376230268460756,-0.24986328355082021,0.0,-0.24986328355082002,0.00013329882290297876,0.00014783478868458848,0.0,0.2498712760214316,-0.24986328355082021
2020-06-22,0.12612940813449625,0.24986478424095657,-0.00011722951540239914,0.0,0.12427623914263414,0.0,-0.24986438700700292,-0.00030901167098880514,0.0,0.0,-0.24986438700700292,0.2498647842409565,0.24986478424095657,-0.00011621078559728652,-0.24986438700700292,-0.24986438700700286,0.0
